120101唯一合格男  049 999999902    15030219271419391300095207347  2 10001638010401011                                                                                                                                                                    08999999990399999999999999999999999999999956050201010201990406030203020404010202010402029901020210499999900000000000000000000000000000000000000950101
120127最年輕的女    3 999999902    150304190836191810000200245    1 10000855010705071                                                                                                                                                                    65999999999999999999999999999999990499999975060201960102999899040104010302030101010419990801030310499999900000000000000000000000000000000000000950201
120130唯一合格女   03 999999902    150302193112194211000200343    2 10000161010201011                                                                                                                                                                    68999999999999999999999999999999999999990430010398010298999899980203979803010202010698999801020260299999900000000000000000000000000000000000000950205
120165唯一合格男    2 999999902    150302193424194234000103307029 2 30000186010301011                                                                                                                                                                    63999999999999999999999999999910999999999967050202010201990199030304020203020202010407990802020330299999900000000000000000000000000000000000000950101
120188唯一合格男   07 999999902    150302193619194715000200346    2 10000068010201011                                                                                                                                                                    64999999999999999999999999999999049999999942040403020201990199049604020402960202010301019902030310499999900000000000000000000000000000000000000950101
120207唯一合格女   03 999999902    150302193735194619000200347    2 30000039010302011                                                                                                                                                                    68999999999999999999999999999999999999990543040101020201990299020202020202010202010507990402020290110499900000000000000000000000000000000000000010201
120212唯一合格女    2 999999902    150302193751194538000200245    1 10000855010201011                                                                                                                                                                    65999999999999999999999999999999991499999956050201010101990406020103010304010202020602019901020230299999900000000000000000000000000000000000000950201
120216最年輕的女    2 999999902    150302214033215045000200335    2 30000060010301032                                                                                                                                                                    65999999999999999999999999999999990299999977060101010102990299020304010302010202010498990801020230299999900000000000000000000000000000000000000950201
120218唯一合格女   07 999999902    150302214018214951000100040    2 30000028010201011                                                                                                                                                                    64999999999999999999999999999999159999999952040301020102990199030304970304970202010607990801020210499999900000000000000000000000000000000000000950201
120233最年長的男   03 999999902    150302193854195348000101303093 2 10000880010403012                                                                                                                                                                    68999999999999999999999999999999999999990949040401019701990306040104010404010202010404029901020210499999900000000000000000000000000000000000000950101
120238最年長的女   08 999999902    150302213553214514000103158017 1 30000220010502012                                                                                                                                                                    13999999999999991799999999999999999999999956030203010201990398030204010303010202010302029902030290160299900000000000000000000000000000000000000950201
120241最年輕的女  042 999999902    150302193941194649000100040    2 30000028010401042                                                                                                                                                                    66999999999999999999999999999999999908999995060401010101990306020203010304010202010507990801020260299999900000000000000000000000000000000000000950201
120243唯一合格男   06 999999902    150302193946194849000200335    2 30000060010101011                                                                                                                                                                    67999999999999999999999999999999999999019982040201010198990407040104010404010201020498990802020270199999900000000000000000000000000000000000000950101
120247唯一合格女   05 999999902    150304211742212530000100043    2 30000004010201011                                                                                                                                                                    10999999999999049999999999999999999999999958070101010201990199010204010404020202020507990801020210299999900000000000000000000000000000000000000950201
120249唯一合格女    2 999999902    15030421180421295600095207347  2 10001638010100011                                                                                                                                                                    63999999999999999999999999999906999999999933020403020204020498039804020498010202029506990801020290699910600000000000000000000000000000000000000950204
120261最年輕的男   06 999999902    150302194052195016000200326    2 10000124010402041                                                                                                                                                                    67999999999999999999999999999999999999359965050202020103010299040203020303020201010402029902020210499999900000000000000000000000000000000000000010101
120273最年輕的女   04 999999902    150302194239195645000103501064 2 10000004010604061                                                                                                                                                                    07999999129999999999999999999999999999999981060303020101990306030103020402010202020607990801020230299999900000000000000000000000000000000000000010201
120275唯一合格男   05 999999902    150302194247195623000103158017 1 30000220010201012                                                                                                                                                                    98999999999999999999999999999999999999999974060301020203020306030104020303020202020507990801020130299999900000000000000000000000000000000000000010101
120294最年輕的男   03 999999902    150309184605185513000103207206 2 30000009010202021                                                                                                                                                                    05999905999999999999999999999999999999999973040301010102990299040204020404020202020507990801010160299999900000000000000000000000000000000000000010101
120297最年輕的女   03 999999902    150302194443195833000102601119 1 30000102010200021                                                                                                                                                                    68999999999999999999999999999999999999991068040301010203020199970201010203020202010302029902010230299999900000000000000000000000000000000000000950201
120300唯一合格女   03 999999902    150304211548212226000200245    1 10000855010403011                                                                                                                                                                    02029999999999999999999999999999999999999940040301020201990199020404040204010202010601029901020290130199900000000000000000000000000000000000000950201
120305唯一合格女  049 999999902    150302194522195520000101702014 2 30000246010100011                                                                                                                                                                    08999999991199999999999999999999999999999946040301020203020199030104010303010202010501029902020290599960200000000000000000000000000000000000000950201
120307唯一合格女   03 999999902    15030219452419553200099161007  2 20000226010201012                                                                                                                                                                    04990599999999999999999999999999999999999962050102010202990299960204010102960201010601029902010160299999900000000000000000000000000000000000000010201
120311唯一合格女   03 999999902    150305190920192210000103301076 1 30000068010202021                                                                                                                                                                    05999903999999999999999999999999999999999972010498020298999899040102040498020202010507990801050560299999900000000000000000000000000000000000000950201
120313唯一合格男    2 999999902    150305192120192925000102504040 1 10000004010201011                                                                                                                                                                    65999999999999999999999999999999990399999958060301010201990199020204010303960202010507992102020210299999900000000000000000000000000000000000000010101
120324唯一合格男   03 999999902    15030219465020081000095207347  2 10001638010201012                                                                                                                                                                    68999999999999999999999999999999999999990139040101960202990403970203020303020201010405019997020290699910400000000000000000000000000000000000000950104
120328唯一合格女  042 999999902    150304211350212319000200346    2 10000068010201011                                                                                                                                                                    66999999999999999999999999999999999907999963060301010201990409020404020404010202010402029901020190110299900000000000000000000000000000000000000950201
120329唯一合格男   03 999999902    15030219471419541500099601063  1 20001360010301011                                                                                                                                                                    68999999999999999999999999999999999999990150040301010201990403030204010404010102010502019901020110599999900000000000000000000000000000000000000950101
120331最年輕的男   03 999999902    150302194719200237000200350    1 30000021010302031                                                                                                                                                                    68999999999999999999999999999999999999991071060101010103010305030203010304020201010407990801030160299999900000000000000000000000000000000000000950101
120334最年輕的男   03 999999902    150302194745195536000100034    2 10001768010403041                                                                                                                                                                    04990399999999999999999999999999999999999971040301010102990299020203010403010202020601029902010110699999900000000000000000000000000000000000000010101
120347唯一合格女   07 999999902    150302194848195912000200347    2 30000039010403011                                                                                                                                                                    64999999999999999999999999999999199999999948040301010102990299030203020303020202020519990302020290110599900000000000000000000000000000000000000950201
120352唯一合格男   05 999999902    150304181139182002000103158017 1 30000220010201011                                                                                                                                                                    09999999999912999999999999999999999999999957050201020202990403040204020404010202010502029902020221499999900000000000000000000000000000000000000950101
120354唯一合格女   03 999999902    150302195003200602000200346    2 10000068010605011                                                                                                                                                                    68999999999999999999999999999999999999990132029898980296999899989898039898010202019796990898020290160199900000000000000000000000000000000000000950204
120356唯一合格女   06 999999902    150302195023195911000200245    1 10000855010201011                                                                                                                                                                    67999999999999999999999999999999999999319942060301960102999899030203030303980202020698990802020290699930100000000000000000000000000000000000000950201
120361唯一合格男   03 999999902    150302210400211405000200326    2 10000124010301011                                                                                                                                                                    68999999999999999999999999999999999999990138050301010102990299040104010303010202010501029901020290699960100000000000000000000000000000000000000950101
120364最年長的男    2 999999902    150304211231212416000103301076 1 30000068010202012                                                                                                                                                                    17999999999999999999999906999999999999999953020403020203020401030104010303020202010107990801020240199999900000000000000000000000000000000000000950101
120371最年長的男  049 999999902    150302210137211252000100040    2 30000028010402012                                                                                                                                                                    08999999990499999999999999999999999999999953070201010103020303040104010304960101010402029901020210499999900000000000000000000000000000000000000010101
120407最年長的女  049 999999902    15030219553820064600099161007  2 20000226010604012                                                                                                                                                                    08999999991099999999999999999999999999999930020298020298999899020202030301980202010501029901020250199999900000000000000000000000000000000000000950201
120414唯一合格女   03 999999902    150302195608200313000103307029 2 30000186010302011                                                                                                                                                                    04990899999999999999999999999999999999999959040201010202990199040304010403020202020101029902030290260299900000000000000000000000000000000000000010201
120419唯一合格男    2 999999902    150302195621200542000200335    2 30000060010201011                                                                                                                                                                    63999999999999999999999999999902999999999965060301020102990299040204030302020202010598990802030130299999900000000000000000000000000000000000000010101
120429最年輕的男   03 999999902    150302211748213115000103158017 1 30000220010503051                                                                                                                                                                    04990199999999999999999999999999999999999970070201010202990306040303020204020202010502029901010110499999900000000000000000000000000000000000000010101
120430唯一合格女   06 999999902    150304180653181658000100601164 2 30000340010100011                                                                                                                                                                    67999999999999999999999999999999999999099945030301010202990199010203039802010202010601019902020290699960200000000000000000000000000000000000000950201
120433唯一合格女   03 999999902    150302195730200736000200326    2 10000124010201011                                                                                                                                                                    02019999999999999999999999999999999999999953040201010103960306040204010304010202010607990802020210699999900000000000000000000000000000000000000950201
120446唯一合格男   04 999999902    150305194337195345000102256024 2 30000060010101011                                                                                                                                                                    07999999229999999999999999999999999999999971049503020203020299040204010304960102020607990801020230299999900000000000000000000000000000000000000010101
120450唯一合格女  042 999999902    150302195913200621000101303093 2 10000880010100011                                                                                                                                                                    66999999999999999999999999999999999909999959050202010202999799030202020202010202010507990801020260299999900000000000000000000000000000000000000010201
120453唯一合格女    2 999999902    150302195929200828000200245    1 10000855010201011                                                                                                                                                                    17999999999999999999999906999999999999999942040202020202990406010402040202010202010607990401020290699930200000000000000000000000000000000000000950201
120455最年輕的男   03 999999902    150307193610194754000101702014 2 30000246010402041                                                                                                                                                                    02039999999999999999999999999999999999999974060201020203020306020303020203010202010502029901020260299999900000000000000000000000000000000000000010101
120465最年輕的女    2 999999902    150304205218210347000200326    2 10000124010402041                                                                                                                                                                    65999999999999999999999999999999990699999941070401960202999599030204020204010298010695999502959510499999900000000000000000000000000000000000000950201
120477唯一合格男   05 999999902    150306182007184354000103702052 2 30000028010101011                                                                                                                                                                    09999999999909999999999999999999999999999928040496020196990496040196010404960202010502029901020190699921000000000000000000000000000000000000000950101
120499最年輕的男    2 999999902    150302200449201729000103501064 2 10000004010402041                                                                                                                                                                    65999999999999999999999999999999990399999923040303020201990199030404040204020202010601019902030390699930100000000000000000000000000000000000000950101
120504唯一合格男   04 999999902    150302200502201751000200347    2 30000039010201011                                                                                                                                                                    07999999159999999999999999999999999999999944029898010202990299960398980203020202010607990801020250199999900000000000000000000000000000000000000950102
120515唯一合格女    2 999999902    150302202612203435000100601164 2 30000340010201012                                                                                                                                                                    65999999999999999999999999999999990599999963070301020102990406030102020302020202010502029901020260199999900000000000000000000000000000000000000010201
120517唯一合格女   03 999999902    150302200620201527000103307029 2 30000186010201011                                                                                                                                                                    68999999999999999999999999999999999999991259050202010201990199960303020204970202019807990802020130299999900000000000000000000000000000000000000950201
120521最年輕的男   03 999999902    150302200628201619000102504040 1 10000004010402041                                                                                                                                                                    68999999999999999999999999999999999999991264060301010202990303030203020303020202010502029902010130199999900000000000000000000000000000000000000950101
120522最年輕的男  049 999999902    150307192933194214000200326    2 10000124010603061                                                                                                                                                                    08999999990199999999999999999999999999999984040202020204960403040104010404010102010596990401020270199999900000000000000000000000000000000000000010101
120526唯一合格女   03 999999902    150302200658202156000100034    2 10001768010201012                                                                                                                                                                    04990599999999999999999999999999999999999929010202960296999899980398039898020202010506990802020290160299900000000000000000000000000000000000000950201
120528最年輕的女    8 999999902    15030221103221255400087503234  2 10002202010201011                                                                                                                                                                    65999999999999999999999999999999990799999983040296960201999699020204020303010202020507990802020260299999900000000000000000000000000000000000000010201
120538最年長的男    2 999999902    150302200808202146000103158017 1 30000220010502012                                                                                                                                                                    17999999999999999999999901999999999999999944060401010201990199030104010303970102010301019902020290699910200000000000000000000000000000000000000950101
120539唯一合格男   05 999999902    150305184622185236000103307029 2 30000186010201011                                                                                                                                                                    20999999999999999999999999990299999999999956070301020202999599020203020303020202010407990801020210499999900000000000000000000000000000000000000950101
120545最年長的女   07 999999902    150305184615185510000103405038 1 10000020010402012                                                                                                                                                                    64999999999999999999999999999999279999999945030201010102990401040104010404010201010402019901020290310499900000000000000000000000000000000000000950201
120549唯一合格男  049 999999902    150302200919202004000102601119 1 30000102010201011                                                                                                                                                                    08999999991099999999999999999999999999999939040101020204960306040104010303010102010607990801010150199999900000000000000000000000000000000000000950101
120551唯一合格男   05 999999902    15030220093620195200099601063  1 20001360010201011                                                                                                                                                                    10999999999999059999999999999999999999999934020101020296990408960104019602010202010496990801020260299999900000000000000000000000000000000000000950102
120552唯一合格女   07 999999902    150302200937202653000200350    1 30000021010201011                                                                                                                                                                    64999999999999999999999999999999319999999958040401020101990306040103010404010202010502029901010110699999900000000000000000000000000000000000000010201
120572最年長的女   07 999999902    150302201154202044000200343    2 10000161010402012                                                                                                                                                                    64999999999999999999999999999999179999999945040301960203020299020104010304010202010507990802030390180199900000000000000000000000000000000000000950201
120587最年輕的女   08 999999902    150302201320202533000200326    2 10000124010503051                                                                                                                                                                    13999999999999991399999999999999999999999953070201010103010405030102010303020201010502029901010120699999900000000000000000000000000000000000000010201
120588唯一合格女   04 999999902    150302201322203123000200335    2 30000060010100011                                                                                                                                                                    07999999179999999999999999999999999999999924010303020202990299980498039898010202019702019901020290699950100000000000000000000000000000000000000950202
120592唯一合格女   08 999999902    15030418200718352700095207347  2 10001638010201011                                                                                                                                                                    13999999999999991799999999999999999999999942020497960298999899040303040303020202010407990801020260299999900000000000000000000000000000000000000950202
120593最年輕的男  042 999999902    150306183116184057000103158017 1 30000220010402041                                                                                                                                                                    66999999999999999999999999999999999924999967060401010201990498030104010304010202010402029901020221499999900000000000000000000000000000000000000950101
120597唯一合格男   03 999999902    150302212829213510000100601164 2 30000340010201012                                                                                                                                                                    05999901999999999999999999999999999999999925060201020201990403030203030398020202020402029901020190699920600000000000000000000000000000000000000950101
120607最年輕的女    2 999999902    150304184922190003000200245    1 10000855010401041                                                                                                                                                                    65999999999999999999999999999999991399999976060201010103960398030103010303020201020402029901020260299999900000000000000000000000000000000000000010201
120624最年長的男   06 999999902    150302201640202649000101303093 2 10000880010402012                                                                                                                                                                    67999999999999999999999999999999999999039924029701029704020299020303020297020202019702029901020290699940100000000000000000000000000000000000000950102
120636唯一合格女  042 999999902    150302201740202731000103307029 2 30000186010100011                                                                                                                                                                    95999999999999999999999999999999999999999940020298020298999899969898989898980202019895999898020290699960200000000000000000000000000000000000000950202
120647最年長的男   05 999999902    15030220183020320100095207347  2 10001638010402012                                                                                                                                                                    09999999999903999999999999999999999999999954030398010201990404030404040302010202010202029901020260299999900000000000000000000000000000000000000950104
120651唯一合格女   05 999999902    150302201844202951000200347    2 30000039010201011                                                                                                                                                                    09999999999917999999999999999999999999999951020201010202990406040204040303010202010502029901020290599960200000000000000000000000000000000000000950202
120657唯一合格女   07 999999902    150302215328220326000102504040 1 10000004010100011                                                                                                                                                                    64999999999999999999999999999999039999999969070201010101990304040104010403010202020502029901020220799999900000000000000000000000000000000000000010201
120660最年長的女   05 999999902    150302201941203517000103501064 2 10000004010402012                                                                                                                                                                    09999999999903999999999999999999999999999938030303020203020299030304020403010202010502019901029890110699900000000000000000000000000000000000000950204
120662最年長的男  042 999999902    150305193812201544000200349    1 30000034010402012                                                                                                                                                                    66999999999999999999999999999999999920999953040201980196999699029697969796020202019819990895020210499999900000000000000000000000000000000000000950101
120713最年輕的男    2 999999902    150302202456203556000200245    1 10000855010502051                                                                                                                                                                    65999999999999999999999999999999990299999974070201010203020406030104020303010102020502029901020210399999900000000000000000000000000000000000000010101
120728最年長的女  042 999999902    150308192327193210000103301076 1 30000068010501012                                                                                                                                                                    66999999999999999999999999999999999923999942040401010299999999999999999999999999990507990802020290160299900000000000000000000000000000000000000950201
120731唯一合格男    2 999999902    150302202614203451000103158017 1 30000220010301012                                                                                                                                                                    63999999999999999999999999999904999999999956040102010104010403040104010304010202010502029901020210499999900000000000000000000000000000000000000950101
120739唯一合格女   04 999999902    150302202638204826000101702014 2 30000246010201011                                                                                                                                                                    07999999069999999999999999999999999999999960050401010103020306030303020303010202010407990801020160299999900000000000000000000000000000000000000950201
120757唯一合格女   04 999999902    15030220281320364700087503234  2 10002202010302012                                                                                                                                                                    07999999029999999999999999999999999999999960040301980201990199020303040301010202010606990301980290290199900000000000000000000000000000000000000950201
120772最年輕的女   03 999999902    15030220291820380600099601063  1 20001360010200021                                                                                                                                                                    15999999999999999999019999999999999999999960050103010201990199020303020302010202010596990801030110499999900000000000000000000000000000000000000010201
120781唯一合格男    8 999999902    150302211926212637000101303093 2 10000880010401011                                                                                                                                                                    65999999999999999999999999999999990399999954040102020101999799950104019504010102010395999695030110499999900000000000000000000000000000000000000950101
120784最年輕的女   03 999999902    150302213239214111000200347    2 30000039010404041                                                                                                                                                                    68999999999999999999999999999999999999990183060301010103010401030203020404010202010605019901010270199999900000000000000000000000000000000000000950201
120809唯一合格男    2 999999902    150302203257204106000200347    2 30000039010101011                                                                                                                                                                    65999999999999999999999999999999990699999936040301010201990199040404010304010202010501029902030390699930200000000000000000000000000000000000000950101
120813最年輕的女   04 999999902    150302203317204034000200346    2 10000068010402041                                                                                                                                                                    07999999019999999999999999999999999999999961040302010203020299030303040404010202010307990801020260299999900000000000000000000000000000000000000950201
120816最年輕的女   04 999999902    150302203335204254000200326    2 10000124010200021                                                                                                                                                                    07999999039999999999999999999999999999999979060301010202990397020303020402010202020507990801020230299999900000000000000000000000000000000000000950201
120817最年輕的女    2 999999902    15030821511122022000095207347  2 10001638010301031                                                                                                                                                                    17999999999999999999999901999999999999999983040301020202990299040202010304010101010507990801020370199999900000000000000000000000000000000000000010201
120823唯一合格女    2 999999902    150302211311212117000100040    2 30000028010201012                                                                                                                                                                    65999999999999999999999999999999991099999945050201010201990199010104020302020202010507990802020210499999900000000000000000000000000000000000000950201
120824最年輕的男  042 999999902    150305193153194331000103205078 2 30000004010502051                                                                                                                                                                    66999999999999999999999999999999999911999970060401020201990307030203020203960202010507990801020210499999900000000000000000000000000000000000000950101
120828唯一合格女  042 999999902    15030220343920444900095207347  2 10001638010100011                                                                                                                                                                    66999999999999999999999999999999999912999952040301010101990403960104010404010202010607990802030260299999900000000000000000000000000000000000000950201
120842唯一合格男   05 999999902    150302203555204833000200335    2 30000060010201011                                                                                                                                                                    20999999999999999999999999990199999999999954060301970202990299030295020202950202010595990802020230199999900000000000000000000000000000000000000950101
120849唯一合格男    2 999999902    150302221718222555000103158017 1 30000220010301012                                                                                                                                                                    65999999999999999999999999999999990599999945040103010204010496040104010404010202029707990801020260299999900000000000000000000000000000000000000950101
