566713唯一合格女  999 999999901    10110519194919245400098202034  1 300008010100011                                                                                                                                                                      029603030395020104010404019701010295020104010102029601969996060139959502901602999109999999999999999991299999999999999999999999999010201
566724唯一合格女  999 999999901    10110518510719044500098203019  2 100082010201011                                                                                                                                                                      049999990303010203020304010501029701989704040302020101010299040265020206301999999011499999999999999999999999999999999999999999999080201
566727唯一合格女  999 999999901    10110518511019031200093703025  2 300093010201011                                                                                                                                                                      049999990201010203020304010501980197010303020301010101010199030137030306102999999649999999999999999999999999999999999999999999906100201
566734唯一合格男  999 999999901    10110520414021025300099256012  2 100060010101011                                                                                                                                                                      049999990398020302020304019802059802010202980201020101989908050230020303906999106099999999999999999049999999999999999999999999999010101
566762唯一合格男  999 999999901    10110518521919091700097101091  2 300046010301011                                                                                                                                                                      030105990396020196010402010301980197010202010102020201040299030145030304105999999010699999999999999999999999999999999999999999999040101
566772唯一合格男  999 999999901    101108182950184359000200181    2 200035010201011                                                                                                                                                                      020297030303020202010403010601020102010304020101010101010199050134020204906999602189999999999999999999999999999999999039999999999010101
566781唯一合格男  999 999999901    10110521052521214500099252016  1 200052010201011                                                                                                                                                                      030203980398970103010303010698980102010404039802020101079908050159020207104999999199999999999999999999999999999999999990699999999950101
566784最年長的男  999 999999901    10110818294218403500099260010  1 200060010202012                                                                                                                                                                      020305990403020204010404010302029897980304040302020101079908060246010104602999999149999999999999999999999999901999999999999999999080104
566792最年輕的男  999 999999901    10110521124621251600098501067  2 200076010201011                                                                                                                                                                      049999990303020303030404010502010404010302020101010202079908060175020206104999999079999999999991199999999999999999999999999999999010101
566796唯一合格女  999 999999901    101106184333185732000200081    1 11148010201012                                                                                                                                                                       049999990202010203010304020501980102010204010202020101020199040161020204105999999199999999999999999999999999999999999990499999999080101
566810最年輕的男  999 999999901    101105185403190802000100007    2 100226010502051                                                                                                                                                                      049999990203010103010303010601959595010202020102020295959995050195020205302999999959999999999999999999999999999999999999999999999950101
566842唯一合格女  999 999999901    10110818171618265700099252017  2 100074010302031                                                                                                                                                                      049999990203010204010404020401020102010204010402020101010199050156020203602999999012399999999999999999999999999999999999999999999070201
566848最年長的女  999 999999901    10110519460920034600099252016  1 200052010300012                                                                                                                                                                      030205990303020203020304010601980203010303960302020101079904060241020202901105999010199999999999999999999999999999999999999999999050204
566869最年輕的男  999 999999901    101105214423215359000200188    1 100110010302031                                                                                                                                                                      030105990303010204010404010501020198010303030301020101079908050177020206701999999039999019999999999999999999999999999999999999999040101
566877唯一合格女  999 999999901    10110520512621104800099252012  1 100074010100011                                                                                                                                                                      020305990303980303020303010502980198019802020201020101079908060156020204106999999139999999999999999999999990299999999999999999999020201
566887唯一合格男  999 999999901    10110518564019071300098252015  2 300098010101011                                                                                                                                                                      030105990302020304010302020397019702970404020102010201079908970169020206303999999109999999999999999990299999999999999999999999999020101
566911唯一合格女  999 999999901    10110518572719091500098451021  2 300092010403011                                                                                                                                                                      030205990397020303030304010502010102010303039701020101020299050148020203106999999010599999999999999999999999999999999999999999999980201
566934最年輕的男  999 999999901    101105185805191524000200220    1 100098010502051                                                                                                                                                                      030205990303010103010402010402020101010203020102020101010299030252020205104999999011499999999999999999999999999999999999999999999100101
566963唯一合格男  999 999999901    10110818094118255600098256015  2 300076010201011                                                                                                                                                                      030105990398979796029797010401020505010404030302960101199908050148020203401999999139999999999999999999999990999999999999999999999030101
566975唯一合格女  999 999999901    10110518591719102100099252016  1 200052010100011                                                                                                                                                                      049999990303010203020104010501989802019803030202020101079908050168020107302999999189999999999999999999999999999999999029999999999090201
566988最年輕的女  999 999999901    10110518594119183500099202043  2 200040010200021                                                                                                                                                                      049999990303970202010304010601050505010303030201010101079908040168020206302999999010599999999999999999999999999999999999999999999080201
580001唯一合格男  999 999999902    10110521264221463000087503234  2 100922010201011                                                                                                                                                                      049999999503950303020398010601950103010203020202020101969908030150020204105999999069999999999199999999999999999999999999999999999050101
580007唯一合格男  999 999999902    10110520435820540700096204035  2 100239010301012                                                                                                                                                                      049999990303020203030303020502020101010202020302010102010299050166020304602999999129999999999999999999999039999999999999999999999060101
580011唯一合格女  999 999999902    10110519001919150900099261015  1 100132011109111                                                                                                                                                                      049999990303980103030304980502020201020303010401020102010299050264040404904105999159999999999999999999999999999069999999999999999080201
580037唯一合格男  999 999999902    101105190117191225000200170    2 100579010301011                                                                                                                                                                      049999990103020104010404010302020101010401010102020101010299050248020204602999999109999999999999999990599999999999999999999999999020101
580049唯一合格女  999 999999902    10110818454218595600097204048  2 100058010302012                                                                                                                                                                      030205990398010104010303010601010102020302010101020101020199040143020203901501999109999999999999999991499999999999999999999999999040201
580063最年輕的女  999 999999902    10110618325218450400097256027  1 200077010200021                                                                                                                                                                      049999990202010304020303010501029898980303030302020101020299049648030204602999999069999999999189999999999999999999999999999999999050201
580067唯一合格男  999 999999902    10110618070718173400095207347  2 100352010201011                                                                                                                                                                      049999990303010104030303020701980102010404020201010101010299060256020306104999999639999999999999999999999999999999999999999990299100101
580071唯一合格男  999 999999902    101105202804204523000200135    2 100220010201012                                                                                                                                                                      030205990303020404020204010303980103010303970301020102969908050135020204501999999099999999999999999059999999999999999999999999999960104
580072唯一合格女  999 999999902    101105190238191711000200188    1 100110010302012                                                                                                                                                                      030205990498020204010404010001010101010404010402020102079908020233030303602999999639999999999999999999999999999999999999999990799010201
580083唯一合格女  999 999999902    101105215521221035000200222    2 100222010302012                                                                                                                                                                      020295989798989898989798010101039898989898020202020101989908980235010101901501999089999999999999913999999999999999999999999999999010201
580087最年輕的女  999 999999902    10110520155320290600093703025  2 300093010402041                                                                                                                                                                      049999990398020202020304020502020101020103030302020101079908050270010206204999999159999999999999999999999999999059999999999999999980201
580088唯一合格男  999 999999902    10110521025721225900099256012  2 100060010101011                                                                                                                                                                      030105999798980204020204970502029897980202970202019602079908060162020205601999999219999999999999999999999999999999999999999019999060101
580090最年長的女  999 999999902    101105190331192509000200181    2 200035010501012                                                                                                                                                                      030205990397020298010304010602980702070404030302020101979908040139020202901102999029905999999999999999999999999999999999999999999020201
580097唯一合格女  999 999999902    10110519034319143500096204035  2 100239010302012                                                                                                                                                                      049999990303020303020303980501020102010101020202020202010299040151020205104999999069999999999019999999999999999999999999999999999040201
580134唯一合格男  999 999999902    101105215203221400000200056    2 11226010201011                                                                                                                                                                       030205990203970397030404019801979601969698970201969801969908050229020201501999999079999999999991399999999999999999999999999999999010102
580150唯一合格女  999 999999902    10110519062119173100099260010  1 200060010201011                                                                                                                                                                      030205999703020202010404020401010404040203020102020101079908050165010106104999999049999990199999999999999999999999999999999999999080201
580152唯一合格女  999 999999902    10110619045419154900097205015  1 100098010201011                                                                                                                                                                      049999990403020302010404010502020102010203030402020101020299060139020204901106999219999999999999999999999999999999999999999029999980201
580171唯一合格女  999 999999902    10110818274818422500096204035  2 100239010100011                                                                                                                                                                      039705990103010203010404010702020102010401010401020101020199020143020203401999999649999999999999999999999999999999999999999999905070204
580189唯一合格女  999 999999902    10110821343821422100098451021  2 300092010201012                                                                                                                                                                      020205990303020204030402010501010102010203030302020101010299060159020206602999999119999999999999999999931999999999999999999999999090201
580194最年輕的男  999 999999902    101105190809191810000200056    2 11226010503051                                                                                                                                                                       049999990103010104010304010601010402010403040301020102020199060158020205501999999139999999999999999999999991999999999999999999999100101
580213唯一合格男  999 999999902    101108182737184453000200220    1 100098010101011                                                                                                                                                                      049999990497020104010204010701010102010404020401020101040299050241020106906999801639999999999999999999999999999999999999999991099100101
580214最年輕的男  999 999999902    10110820562821053200097502029  2 100178010302032                                                                                                                                                                      049999990303020104010404010702010102010202020201020101020299050272020207302999999069999999999019999999999999999999999999999999999100101
580228唯一合格女  999 999999902    10110520095220254500097101091  2 300046010503012                                                                                                                                                                      049999999703019604020304010002989898980203020101010101069908060249020204901602999089999999999999903999999999999999999999999999999020201
580230唯一合格女  999 999999902    101108182729183652000200056    2 11226010201011                                                                                                                                                                       049999990203020204010404010401019898010202020301020101030299050345020204104999999219999999999999999999999999999999999999999049999030201
580241最年輕的男  999 999999902    10110619021319135600097260014  1 300114010402041                                                                                                                                                                      049999990403020101010303020501010101010302020202020101079908050262020207206999999639999999999999999999999999999999999999999990399020101
580245唯一合格女  999 999999902    10110521093021221100095207347  2 100352010301031                                                                                                                                                                      030305990303020103010404010701019802040304040302020101010299060355020205104999999010199999999999999999999999999999999999999999999100201
580251最年輕的女  999 999999902    10110519102419232300099252016  1 200052010301031                                                                                                                                                                      030105990303020104010404010501010102010404020402020201020299040154020204901501999139999999999999999999999990899999999999999999999960204
580252最年輕的男  999 999999902    101105213610214424000200135    2 100220010301032                                                                                                                                                                      049999990396020203030404010502989898010303020301020101989903060177020204701999999010399999999999999999999999999999999999999999999980101
580257最年輕的女  999 999999902    10110521041221154400099252009  1 100053010402041                                                                                                                                                                      030297010303020203020304010501010102010303020201020201020299050167020204106999999129999999999999999999999039999999999999999999999090201
580259唯一合格男  999 999999902    10110519103219345400099256012  2 100060010201011                                                                                                                                                                      020205990398020202020202020401010303010202010397010101030199030231020104501999999109999999999999999990599999999999999999999999999100101
580260唯一合格女  999 999999902    10110519104219281700097101091  2 300046010100011                                                                                                                                                                      049999990103020404010104011001010203029801010102020102020199020144959503302999999119999999999999999999918999999999999999999999999010202
580265最年輕的女  999 999999902    10110519105719254500099256002  1 100307010301031                                                                                                                                                                      039605990403020204010404010301020102020404029601020101079908030256010104501999999059999999910999999999999999999999999999999999999060201
580269最年長的男  999 999999902    10110618305118542200098206048  2 100090010502012                                                                                                                                                                      030297029703020304960304010601010196010303020201970102010299060238020203906999302639999999999999999999999999999999999999999991299980101
580272最年長的女  999 999999902    101105191104192624000200151    2 100564010401012                                                                                                                                                                      020296030303020203020404010601980101020304030202020101079908050241020205906999302649999999999999999999999999999999999999999999906100201
