140188最年長的男  999 999999903    091218184502185553000200140    1 200160010201012                                                                                                                                                                      0103020402020203020199019902990199070605050602030202990502620402029011049996399999999999999999999999999999999999999999907990201
140203唯一合格女  999 999999903    091218203541203908000200205    2 300100010301011                                                                                                                                                                      0204019603020202030199019902990299959595959503020102990303440502023039999990104999999999999999999999999999999999999999999990201
140206最年輕的女  999 999999903    09121718163118265500097601149  2 300084010301031                                                                                                                                                                      0104010303020402010199019901990299060605040601030202990201650602021069999991099999999999999999905999999999999999999999999990201
140214唯一合格女  999 999999903    091219200640202021000200216    1 300024010201011                                                                                                                                                                      0203020302030302010299019902990299030000000001030202990601320302029019959990299019999999999999999999999999999999999999999990201
140230最年輕的女  999 999999903    091220205737210714000200214    2 300036010503051                                                                                                                                                                      0104010402010104010299019902990199060605050502030201990102750402029013029990101999999999999999999999999999999999999999999990201
140233最年輕的女  999 999999903    091219132935133801000100032    1 300228010503051                                                                                                                                                                      0101010201040201010304019902990199100908050503040102990501400402029069991050299029999999999999999999999999999999999999999990201
140250唯一合格男  999 999999903    091218190009190800000200122    2 200072010100011                                                                                                                                                                      0202020201010102010299029901990299080806050803030102990502490702022069999991299999999999999999999990199999999999999999999990101
140253最年輕的女  999 999999903    09121818463119023900098401083  1 200016010200012                                                                                                                                                                      0304960196010101010305019996050199060805050602030102990402450302029069991061599999999999999999999999999990499999999999999990201
140255最年輕的男  999 999999903    091219184600185428000200056    2 300958011005101                                                                                                                                                                      0203020302010303020299019902990199070606030502010102990501710402025019999991399999999999999999999999919999999999999999999990101
140257唯一合格男  999 999999903    09122014303814394800096208094  2 300070010201011                                                                                                                                                                      0303030203030201030199019901990299070608070797030102990602570502021059999991399999999999999999999999917999999999999999999990101
140258最年輕的男  999 999999903    091218220808222500000200085    1 300414010303012                                                                                                                                                                      0104010403020201010299029902990299010101010101030699080601490302025019999991399999999999999999999999909999999999999999999990104
140260最年長的男  999 999999903    091219213608214315000200098    2 300430010502051                                                                                                                                                                      0203010302020201020199029901990199080705050797970799030302730601011069999990399990499999999999999999999999999999999999999990101
140284唯一合格男  999 999999903    09121913270313362200094507026  2 200480010101011                                                                                                                                                                      0297029797020397970304030401999796060506060597979799080501560702022149999990499999905999999999999999999999999999999999999990101
140299最年輕的男  999 999999903    09121620452920564900096104024  1 300028010502051                                                                                                                                                                      0103010401010204030299019902990199070707070902030102990201550502021049999996399999999999999999999999999999999999999999910990101
140310唯一合格男  999 999999903    091216204559205551000200098    2 300430010201012                                                                                                                                                                      0202010302020101020199019901990199080008050803020101990502420603022069999990399990199999999999999999999999999999999999999990101
140316最年輕的男  999 999999903    09121620461220534600098254010  1 300050010303031                                                                                                                                                                      0304020304020302010299019901990299070603030502030202990402650601026029999990104999999999999999999999999999999999999999999990101
140317唯一合格女  999 999999903    09121820263720380700097202015  2 300044010201011                                                                                                                                                                      0104010401020302010305019903050299040306020501030201990501490402029016029990103999999999999999999999999999999999999999999990201
140328最年輕的女  999 999999903    09122014315114415700094507026  2 200480010602061                                                                                                                                                                      0204010301040301010299019901990199040505030402030202990201750602029059997010999999999999999990199999999999999999999999999990201
140336唯一合格女  999 999999903    091220213116215137000200135    2 200072010302011                                                                                                                                                                      9804969601980403020305019902990299000000000001049699089801440202029016029990699999999991799999999999999999999999999999999990202
140345最年輕的女  999 999999903    091218215617220622000200085    1 300414010200021                                                                                                                                                                      0204030301030302030299019901990199081009080803030102990501770602027019999991199999999999999999999019999999999999999999999990201
140350唯一合格男  999 999999903    091218214418215230000100032    1 300228010201011                                                                                                                                                                      0102020402010301010299019901990299030404040401030799960601520501011049999990599999999059999999999999999999999999999999999990101
140352唯一合格女  999 999999903    091216204756205531000200170    2 300306010201012                                                                                                                                                                      0103010303020202010305019902990299060703030601030202990501640502023029999992199999999999999999999999999999999999999990299990201
140364最年輕的男  999 99999991     091216204837205649000200140    1 200160010704071                                                                                                                                                                      0304010401010201010199019901990299030304000401020799080401720502023029999990599999999039999999999999999999999999999999999990101
140369唯一合格男  999 999999903    09121620484820580200098261012  2 300115010201011                                                                                                                                                                      0202020202020202030199019901990299060405040602030699040502510502021039999990103999999999999999999999999999999999999999999990101
140374唯一合格女  999 999999903    09121620490521002200097204048  2 300008010201012                                                                                                                                                                      0203020201020102010199019902990199080707070702020302990502580503013029999990102999999999999999999999999999999999999999999990201
140379唯一合格男  999 999999903    091219132313133625000200097    2 200142010101011                                                                                                                                                                      0404030303040204030305019901990199080909060703020799080602670402021059999992099999999999999999999999999999999999999019999990101
140385最年輕的女  999 999999903    09121620501521010500097502031  2 300024010200021                                                                                                                                                                      0203030402040304010299019998050199080907080503030102990502340402026029999990999999999999999991099999999999999999999999999990201
140406最年輕的女  999 999999903    09121718231118330800090202022  1 300132010402041                                                                                                                                                                      0403020302040402020299019902990199030504020501020202990401730502029059993021299999999999999999999990999999999999999999999990201
140413最年長的女  999 999999903    091216214634215659000100032    1 300228010401012                                                                                                                                                                      0202020201010202020305019903040199050505050503030102990502520402021059999990105999999999999999999999999999999999999999999990201
140434唯一合格女  999 999999903    091217181605183240000200078    1 300247010201011                                                                                                                                                                      0204020403970201010299019902990299000100000001029699080597400202029059996020103999999999999999999999999999999999999999999990201
140448唯一合格女  999 999999903    09121621112621140900097205014  1 300076010302011                                                                                                                                                                      0302040302010104010299019901990199091008071003020102990603680302029016029990299089999999999999999999999999999999999999999990201
140462唯一合格女  999 999999903    09121620554321055300098254010  1 300050010201012                                                                                                                                                                      0203010302020201010395019902999599959595959501030799080502540402029011069991299999999999999999999999599999999999999999999990201
140493唯一合格男  999 999999903    091219131713132414000100032    1 300228010201011                                                                                                                                                                      0104010301020202010199019901990299030504020001030201990501590502021059999990999999999999999990299999999999999999999999999990101
140499最年輕的女  999 999999903    09121620573721120500096205086  1 300034010402041                                                                                                                                                                      0204010201010302010299019996050199050503000601030799080601630595983029999990106999999999999999999999999999999999999999999990201
140501最年長的女  999 999999903    09121819091319210800090202022  1 300132010502012                                                                                                                                                                      9803039801010103010305019901990199079898030501010799080601500202029016029990699999999990499999999999999999999999999999999990204
140521唯一合格男  999 999999903    09121620582821114000097202015  2 300044010101011                                                                                                                                                                      0404010401010401030199029901990299060504030903019799050103460603039069992116399999999999999999999999999999999999999999908990101
140526唯一合格女  999 999999903    09121620584221174000097202026  2 300040010201011                                                                                                                                                                      0298020202010403010199019902990304059805040502030202990401530402029023039991399999999999999999999999917999999999999999999990201
140534最年長的女  999 999999903    09121620590921103100097202013  2 300032010402012                                                                                                                                                                      0104049601010101010299019902990299001000001001010799080401540302029059993021899999999999999999999999999999999990399999999990201
140539唯一合格男  999 999999903    091217210104210931000200081    1 300805010201012                                                                                                                                                                      0104010301010404010199029902990199000000000001030201990201550402026029999990299019999999999999999999999999999999999999999990101
140544最年長的男  999 999999903    091219215646220554000200056    2 300958010202012                                                                                                                                                                      0303030302040402010304019901990199050608050702030202990501610302023029999991199999999999999999999219999999999999999999999990102
140548唯一合格女  999 999999903    09121621000021101600095260001  1 300093010201011                                                                                                                                                                      0302010403010104040199019901990199080706070703030102990603530601012049999991399999999999999999999999901999999999999999999990201
140554唯一合格男  999 999999903    09121722012222083300097252014  1 300078010502051                                                                                                                                                                      0104010401020201010199019901990199050305030701030202990501520602021049999991799999999999999999999999999999999079999999999990101
140556唯一合格男  999 999999903    09121621002821103100096104024  1 300028010201011                                                                                                                                                                      0403020301030303030299019901990199070607060703030102990502640602023029999990113999999999999999999999999999999999999999999990101
140557唯一合格男  999 999999903    091219131512132935000200217    1 300016010201011                                                                                                                                                                      0104010301020201010299019902990199030203000201040201990401370602022149999996499999999999999999999999999999999999999999999040101
140575最年長的男  999 999999903    091216210140212802000200081    1 300805010703012                                                                                                                                                                      0102010201020201010199019902990199010000010201030799080501450402021059999990799999999999901999999999999999999999999999999990104
140588最年長的男  999 999999903    091216210226211018000200098    2 300430010704012                                                                                                                                                                      0104010402020404010299019901990299030405101001039699070401440402021039999990899999999999999029999999999999999999999999999990101
140601唯一合格男  999 999999903    09121621031621103400098260005  2 200053010201011                                                                                                                                                                      0203020301020301010299019901990199050302000502020799080402580402021069999990799999999999920999999999999999999999999999999990101
140606最年輕的男  999 999999903    091219200835201750000200135    2 200072010202021                                                                                                                                                                      0303020201010201030299019901990299050504010502030202990401780602027019999991999999999999999999999999999999999999905999999990101
140617唯一合格女  999 999999903    09121914254014350400094507026  2 200480010201011                                                                                                                                                                      0296029603020302010199019901990299060505060602980799080502580702021049999996399999999999999999999999999999999999999999912990201
140619唯一合格女  999 999999903    09121621041421200800097205090  1 300021010403011                                                                                                                                                                      0204010201010101010299019901990299030203030301970799080501410202021059999996499999999999999999999999999999999999999999999090204
140629最年輕的女  999 999999903    09121621050121172400098261012  2 300115010301031                                                                                                                                                                      9504020301010403010199019901990199080807060797950102990302710602022049999990799999999999916999999999999999999999999999999990201
140636最年輕的女  999 999999903    091219131406132217000200135    2 200072010603061                                                                                                                                                                      0302010401010104040199019902990199080806030602970699080302770702027019999991799999999999999999999999999999999069999999999990201
140650唯一合格女  999 999999903    09121621064421154700097260014  1 300114010201011                                                                                                                                                                      0204020402040401010304019902990299000400000501039699080401590402021069999996399999999999999999999999999999999999999999908990201
140659最年輕的女  999 999999903    091219181733182731000200214    2 300036010401041                                                                                                                                                                      0103010302020302030199019902990199050404030402030202990401780602027019999990799999999999903999999999999999999999999999999990201
140661最年輕的男  999 999999903    09121621071221164100097502026  2 300016010504051                                                                                                                                                                      0104010301030302010299019901990299100005000001030202990503740602022149999990699999999991099999999999999999999999999999999990101
140673唯一合格女  999 999999903    09121818543419053800097202015  2 300044010403011                                                                                                                                                                      0203020301030202010199019902990199030203000001030201990201620402022059999990799999999999902999999999999999999999999999999990201
140679唯一合格女  999 999999903    09121621080721230500090202022  1 300132010201012                                                                                                                                                                      0204010202020201010199969602999695030302040401040799080601270502029069993010699999999990299999999999999999999999999999999990201
140687唯一合格男  999 999999903    09121721362621471600096104024  1 300028010201011                                                                                                                                                                      9704020303020201010299019902990199050505030596030799080501530401016029999990102999999999999999999999999999999999999999999990101
140710最年輕的女  999 999999903    09121818334418473100090202022  1 300132010100011                                                                                                                                                                      0103030301030401010304019901999705030100030297980799089697400404041069999996499999999999999999999999999999999999999999999050204
140714唯一合格女  999 999999903    09121621103321231200097502031  2 300024010201011                                                                                                                                                                      0104010301010201010199019998040299050505050602030202990501500402029031059996499999999999999999999999999999999999999999999110201
140720最年輕的女  999 999999903    09121914225014331900098252015  2 300098010402041                                                                                                                                                                      0204010401020404010299019901990199030000000201030799080401550502021049999996399999999999999999999999999999999999999999902990201
140738最年長的女  999 999999903    091216211232212114000200098    2 300430010200012                                                                                                                                                                      0203020302020202030304019901990199060506000601010799080502480603029012069991999999999999999999999999999999999999908999999990201
140750唯一合格女  999 999999903    09121621143121410700097204048  2 300008010100011                                                                                                                                                                      0296039802020297020299019902990199080808080703020101990302280202023029999990299029999999999999999999999999999999999999999990204
140758唯一合格男  999 999999903    09121621135021232700097205052  1 200126010201011                                                                                                                                                                      0103020301010102010305019902990199050303030602020699080401460401019059996021599999999999999999999999999990699999999999999990101
140766唯一合格女  999 999999903    09121621285021474600096205086  1 300034010100011                                                                                                                                                                      9702979797020202020199019902999798029898979702989799970201170202029069995011099999999999999999911999999999999999999999999990202
140772唯一合格男  999 999999903    091219142204143144000200097    2 200142010501011                                                                                                                                                                      0104020202010302020304019902990199020805040001030799080401440401016029999990399991099999999999999999999999999999999999999990101
140774最年輕的女  999 999999903    09121621561522094000097202015  2 300044010301032                                                                                                                                                                      0204010401010201010199019901990299070705050803030102990601580402029026029990899999999999999089999999999999999999999999999990201
140783唯一合格女  999 999999903    091216211611212623000200170    2 300306010302012                                                                                                                                                                      0104020402010101010306019901990199080706070702019699080502460402024019999996499999999999999999999999999999999999999999999050201
140788最年長的男  999 999999903    09121914212314361900095260001  1 300093010603012                                                                                                                                                                      0103969601969603960299019998989698000096989801969699960201490302029059996020799999999999902999999999999999999999999999999990102
140790唯一合格女  999 999999903    09121621170521334000095202004  1 300344010201012                                                                                                                                                                      0198010401019698010199019902990299040304030301020201990401370202029013029991299999999999999999999990199999999999999999999990202
140792最年長的男  999 999999903    091216211726213416000200122    2 200072010402012                                                                                                                                                                      0102980498010101020299989502990199070605050802020799080602460403021059999990699999999991999999999999999999999999999999999990101
140794最年輕的女  999 999999903    09121621172921271300098261012  2 300115010200021                                                                                                                                                                      0203010401010204010299029901990199070505020401020102990502530503026019999990399991299999999999999999999999999999999999999990201
140802唯一合格男  999 999999903    091217182629183708000100032    1 300228010000000                                                                                                                                                                      0104010301020201010299030596960299070706060702029699080501520402026029999990105999999999999999999999999999999999999999999990101
140813唯一合格女  999 999999903    091218213832214151000200122    2 200072010201011                                                                                                                                                                      0304020101010204010299029902990306070808070703020102990303580403026029999990106999999999999999999999999999999999999999999990201
140816唯一合格女  999 999999903    09121621185221262600095260001  1 300093010201011                                                                                                                                                                      0404040401040104040199019901990199030303020502049799040402690601022079999996499999999999999999999999999999999999999999999050201
140833最年輕的男  999 999999903    091216211958213046000200214    2 300036010202021                                                                                                                                                                      0404010402020301020299029901990199040404050602020102990502580502022149999990699999999991899999999999999999999999999999999990101
140838最年輕的男  999 999999903    09121621200921284600097202013  2 300032010302032                                                                                                                                                                      0104010301030101010199019901990199060902000501030202990102730502023019999991299999999999999999999990299999999999999999999990101
140839最年輕的男  999 999999903    09121621201021284400098260005  2 200053010302032                                                                                                                                                                      0104010496010101960299960401990299100910050602020102990502700602024019999990699999999991599999999999999999999999999999999990101
140840最年輕的女  999 999999903    09121621201921300900097205090  1 300021010402041                                                                                                                                                                      0303030202020296020299019902990199969696979796950799080601959502029059997011899999999999999999999999999999999999599999999990204
140848最年輕的女  999 999999903    091216212112213150000200135    2 200072010301031                                                                                                                                                                      0202030402010198020199019902990199100909090903030699089802720401023029999991599999999999999999999999999990199999999999999990201
140858唯一合格女  999 999999903    091217212204212529000200217    1 300016010201012                                                                                                                                                                      0104020402020303020299019901990199070708020502980101990502570602021049999996399999999999999999999999999999999999999999905990201
140864最年輕的男  999 999999903    09122014201114275000096205086  1 300034010302031                                                                                                                                                                      0302030401020203040304019901990199050505050603030102990602610502026029999991199999999999999999999319999999999999999999999990101
140874唯一合格女  999 999999903    09121621252221425800097202026  2 300040010100011                                                                                                                                                                      0104040201010204010299029901990199040102010302989799080502640602023029999996399999999999999999999999999999999999999999905990201
140885最年長的男  999 999999903    09121621271521430800097205014  1 300076010502012                                                                                                                                                                      0196029696010104030199969696969696090907050902020301990502380402021069999990115999999999999999999999999999999999999999999990101
140888唯一合格女  999 999999903    09121621272121384700090202022  1 300132010201012                                                                                                                                                                      0203029602020202020304019996050299080304040401030202990601510401025019999990599999999079999999999999999999999999999999999990201
140892唯一合格男  999 999999903    091218213141214457000200098    2 300430010401011                                                                                                                                                                      0204019602020203010299019901999797060606061002039599080601430402021059999990102999999999999999999999999999999999999999999990101
140894唯一合格男  999 999999903    09121818494619005000090202022  1 300132010201011                                                                                                                                                                      0103020402010201010305029902990199049807030701010799040201380203035019999990699999999992199999999999999999999999999999999990101
140896唯一合格女  999 999999903    091219141530142516000100032    1 300228010100011                                                                                                                                                                      0103020301030302010304019902990199060302000502039699089701520202029019019991199999999999999999999189999999999999999999999990201
140898唯一合格男  999 999999903    091220170116170820000200205    2 300100010201011                                                                                                                                                                      0204010404020201020305019901990199070706060703030102990502610702021049999990399990799999999999999999999999999999999999999990101
140906最年輕的女  999 999999903    09121621293821375800097205052  1 200126010301031                                                                                                                                                                      9595030301040402010299019902990199050505000501989599080502670602021069999991299999999999999999999990999999999999999999999990201
140913唯一合格女  999 999999903    09121621303021414500098254010  1 300050010302011                                                                                                                                                                      0204020201010201030299029901999605070507030601020102990303660602023029999996399999999999999999999999999999999999999999912990201
