010230唯一合格女  999 999999903    08100119205519295500097260007  1 300020010100011                                                                                                                                                                      0201010201040303020103010203040101030303960302040202990401490602029013029991999999999999999999999999999999999999906999999990201
010233最年輕的女  999 999999903    080930181747182948000200085    1 300193010503051                                                                                                                                                                      0101010101010101010101010101040404010101010198010799080503690403021039999996399999999999999999999999999999999999999999907990201
010234最年輕的女  999 999999903    081002202837203845000100023    2 300094010201011                                                                                                                                                                      03010104040401010101010201010304010402010101020407990404025504020230299999902990899999999999999999999999999999999999999999902010301010404040101010101020101030401040201010102040799040402550402023029999990299089999999999999999999999999999999999999999990201
010242唯一合格男  999 999999903    080927200459201316000200113    2 300123010201011                                                                                                                                                                      0202020302030202020102010401030202030303020301030799080502430601011039999990699999999991099999999999999999999999999999999990101
010243最年輕的男  999 999999903    081003203530204327000200098    2 300231010201011                                                                                                                                                                      02030303020302020202020203030303020403030303010401019906025304020260299999911999999999999999999992299999999999999999999999901010203030302030202020202020303030302040303030301040101990602530402026029999991199999999999999999999229999999999999999999999990101
010245最年輕的女  999 999999903    08092720051220122200096207330  2 300113010301032                                                                                                                                                                      0102040302040202030302010403040402030401010102040201990401660401021059999991299999999999999999999990199999999999999999999990201
010248最年輕的女  999 999999903    08092720052120131900095206034  1 300424010402041                                                                                                                                                                      02020302040303030303030304030402020404030202020402029906016306020290599930212999999999999999999999917999999999999999999999902010202030204030303030303030403040202040403020202040202990601630602029059993021299999999999999999999991799999999999999999999990201
010250最年輕的男  999 999999903    08100119202419284700095206031  1 300342010202021                                                                                                                                                                      02020203030303030303030202020302020303020302020302029905017206020230299999901239999999999999999999999999999999999999999999901010202020303030303030303020202030202030302030202030202990501720602023029999990123999999999999999999999999999999999999999999990101
010252唯一合格女  999 999999903    08092720053920182900097207245  2 300012010504011                                                                                                                                                                      02020202030403030303030302020303020303030203020301029905024304010290421499901019999999999999999999999999999999999999999999902040202020203040303030303030202030302030303020302030102990502430401029042149990101999999999999999999999999999999999999999999990204
010273唯一合格男  999 999999903    080927200639201728000200056    2 300722010101011                                                                                                                                                                      9802020203030298960303020403040203030302040302040101990502470401016019999990108999999999999999999999999999999999999999999990101
010279最年輕的女  999 999999903    08092720070020142800096203064  2 300072010602061                                                                                                                                                                      03020104020302020201020103010401020203020101020302029904016907020230299999911999999999999999999992899999999999999999999999902010302010402030202020102010301040102020302010102030202990401690702023029999991199999999999999999999289999999999999999999999990201
010280唯一合格女  999 999999903    080927200709202738000200081    1 300358010201011                                                                                                                                                                      03030398030303020298030298030203030398029898960402019905014802020260299999909999999999999999901999999999999999999999999999902040303039803030302029803029803020303039802989896040201990501480202026029999990999999999999999990199999999999999999999999999990204
010282唯一合格女  999 999999903    080927200710201419000200151    2 200093010201011                                                                                                                                                                      0101010302040202020203020204040401030303010202040102990502590402021059999991399999999999999999999999901999999999999999999990201
010303最年輕的男  999 999999903    08092720090420154800096302019  2 300012010402041                                                                                                                                                                      01010204020301010201010102020302020403030102020302029904015606020210499999921999999999999999999999999999999999999999901999901010101020402030101020101010202030202040303010202030202990401560602021049999992199999999999999999999999999999999999999990199990101
010304最年輕的男  999 999999903    08092720085920190300096101067  2 300012010403041                                                                                                                                                                      0101020302030303030203010401040101040403020202040102990502610501016029999991399999999999999999999999911999999999999999999990101
010311唯一合格男  999 999999903    081002200715202158000200183    2 300012010201011                                                                                                                                                                      0102989804980296020202010404040102030398020402030799030502490401026029999990699999999991399999999999999999999999999999999990101
010332唯一合格男  999 999999903    080927201042202117000200098    2 300231010301011                                                                                                                                                                      01010102010401029601010103020404010304010101020307990804962805030399599999903999903999999999999999999999999999999999999999901010101010201040102960101010302040401030401010102030799080496280503039959999990399990399999999999999999999999999999999999999990101
010337最年輕的女  999 999999903    08100219510120024800094601014  1 200122010201011                                                                                                                                                                      03020202040303040397040103030302020302020203020495999505026605030290130199917999999999999999999999999999999990599999999999902010302020204030304039704010303030202030202020302049599950502660503029013019991799999999999999999999999999999999059999999999990201
010352最年輕的女  999 999999903    081001191726193035000200081    1 300358010401042                                                                                                                                                                      02020201039803020203969603960302020303020202020306990806025104010190110499963999999999999999999999999999999999999999999119902010202020103980302020396960396030202030302020202030699080602510401019011049996399999999999999999999999999999999999999999911990201
010353最年輕的男  999 999999903    08092720122420243000095202029  2 300020010505051                                                                                                                                                                      0302010202039603020203020303030202020303020202039699080401770602027019999991799999999999999999999999999999999019999999999990101
010354唯一合格男  999 999999903    081001191726192710000100023    2 300094010301011                                                                                                                                                                      98010302030402049604960203010403020201020401020401019906023504020290699930107999999999999119999999999999999999999999999999901019801030203040204960496020301040302020102040102040101990602350402029069993010799999999999911999999999999999999999999999999990101
010364最年輕的男  999 999999903    081001191717192657000200056    2 300722010402041                                                                                                                                                                      0302030403020202020202020302030302030302020102030201990201770402029059998010105999999999999999999999999999999999999999999990101
010365唯一合格男  999 999999903    08092720131620235000097252014  1 300036010301011                                                                                                                                                                      01010204040303010201020203030403040201010101020407990305026104030210599999911999999999999999999990399999999999999999999999901010101020404030301020102020303040304020101010102040799030502610403021059999991199999999999999999999039999999999999999999999990101
010370最年輕的女  999 999999903    08100119164719261200095206034  1 300424010402041                                                                                                                                                                      02030203020303030302030203030302020303020203020401029905015805020210699999911999999999999999999991299999999999999999999999902010203020302030303030203020303030202030302020302040102990501580502021069999991199999999999999999999129999999999999999999999990201
010378唯一合格男  999 999999903    08092720142020260200095206031  1 300342010101011                                                                                                                                                                      02020302040403020202030204030303020303030102020302029904026804020140199999903999902999999999999999999999999999999999999999901010202030204040302020203020403030302030303010202030202990402680402014019999990399990299999999999999999999999999999999999999990101
010382唯一合格男  999 999999903    08092720142920242900090202022  1 300424010201012                                                                                                                                                                      04030303020302039703039702030402020303030202020407990806026604020210699999964999999999999999999999999999999999999999999990301010403030302030203970303970203040202030303020202040799080602660402021069999996499999999999999999999999999999999999999999999030101
010385唯一合格女  999 999999903    080927201435202304000200085    1 300193010201011                                                                                                                                                                      0401010302040102030102010304040201040402040302020799080301630602021049999990101999999999999999999999999999999999999999999990201
010390唯一合格男  999 999999903    080927201459202237000200140    1 200052010301012                                                                                                                                                                      0203020302030203020203020203030202030303020202040102990302510702022079999990106999999999999999999999999999999999999999999990101
010395最年輕的男  999 999999903    08092720151320225100095601027  2 200068010302031                                                                                                                                                                      04030304030402030201030304010404040304020202020401019904016907020230299999905999999990699999999999999999999999999999999999901010403030403040203020103030401040404030402020202040101990401690702023029999990599999999069999999999999999999999999999999999990101
010399唯一合格男  999 999999903    080927201521202529000200075    1 300272010401011                                                                                                                                                                      0202010203030101010101010203030103020201010102020799080401520402026029999991399999999999999999999999917999999999999999999990102
010404最年輕的男  999 999999903    08092720153820234800095209038  2 300065010202021                                                                                                                                                                      03010303030303030203020103020303030303030203020496990806017004029830299999912999999999999999999999914999999999999999999999901010301030303030303020302010302030303030303020302049699080601700402983029999991299999999999999999999991499999999999999999999990101
010408唯一合格女  999 999999903    081001215300220041000100023    2 300094010100011                                                                                                                                                                      0101010304040203010302020403040201040302010201040101990601600403043019999996399999999999999999999999999999999999999999905990201
010410唯一合格女  999 999999903    08100121113121221900097601039  2 300016010201011                                                                                                                                                                      03010302040302010202020302030403020303030102020402029904026004020290130299964999999999999999999999999999999999999999999990202010301030204030201020202030203040302030303010202040202990402600402029013029996499999999999999999999999999999999999999999999020201
010417最年輕的男  999 999999903    081001182716183525000100020    1 200470010302031                                                                                                                                                                      01010203020302970203030203010402020303010202020307990806017006020230299999901059999999999999999999999999999999999999999999901010101020302030297020303020301040202030301020202030799080601700602023029999990105999999999999999999999999999999999999999999990101
010418最年長的男  999 999999903    08100119152319261100096261005  2 300052010502012                                                                                                                                                                      02020203030302960101030301030404030404030102020496990806014904010150199999905999999990899999999999999999999999999999999999901010202020303030296010103030103040403040403010202049699080601490401015019999990599999999089999999999999999999999999999999999990101
010420唯一合格男  999 999999903    08100121444321555400096205080  2 300062010201012                                                                                                                                                                      0202020404030101010101010301040101040301010102040799080201500301016029999996399999999999999999999999999999999999999999905990101
010421最年輕的男  999 999999903    08100119145819310600093502036  2 300138010202021                                                                                                                                                                      03020203040202020202960102010402040296020102020401029906015105010110499999903999902999999999999999999999999999999999999999901010302020304020202020296010201040204029602010202040102990601510501011049999990399990299999999999999999999999999999999999999990101
010434唯一合格男  999 999999903    08100119144519213400094507026  2 200256010201011                                                                                                                                                                      01010204040301030301040404040404010403020401020401029905026604020260299999907999999999999209999999999999999999999999999999901010101020404030103030104040404040401040302040102040102990502660402026029999990799999999999920999999999999999999999999999999990101
010441最年輕的女  999 999999903    08092720174120264000086103046  1 300273010905091                                                                                                                                                                      02030303040303030203030202010404020303030203020401019905017706020270199999903999901999999999999999999999999999999999999999902010203030304030303020303020201040402030303020302040101990501770602027019999990399990199999999999999999999999999999999999999990201
010443唯一合格男  999 999999903    080927201742203438000200113    2 300123010201011                                                                                                                                                                      02010202010302030303960302020404010304030102020307990806025604020210699999909999999999999999905999999999999999999999999999901010201020201030203030396030202040401030403010202030799080602560402021069999990999999999999999990599999999999999999999999999990101
010452最年長的女  999 999999903    080930213346214555000200081    1 300358010603012                                                                                                                                                                      02020203020302030203030202030302020303020203020301029905026104020240199999911999999999999999999990199999999999999999999999902010202020302030203020303020203030202030302020302030102990502610402024019999991199999999999999999999019999999999999999999999990201
010456唯一合格男  999 999999903    08092720183820291600097207245  2 300012010301012                                                                                                                                                                      04020303020403030302020303020401010404030303020401029905014904020240199999921999999999999999999999999999999999999999906999901010402030302040303030202030302040101040403030302040102990501490402024019999992199999999999999999999999999999999999999990699990101
010463唯一合格女  999 999999903    08093021401621540700095202029  2 300020010201012                                                                                                                                                                      02020296030397960202020297020302029702020202020195999506015005020290160299901019999999999999999999999999999999999999999999902010202029603039796020202029702030202970202020202019599950601500502029016029990101999999999999999999999999999999999999999999990201
010464最年輕的男  999 999999903    081001215052220329000200085    1 300193010402041                                                                                                                                                                      0101010401020301010101010201030102010101010102019699080402580402026029999991299999999999999999999990199999999999999999999990101
010482最年輕的男  999 999999903    08100119522120020100097252005  1 300028010201011                                                                                                                                                                      02020203030301010301010103010204030204020202020402029905016303020240199999909999999999999999904999999999999999999999999999901040202020303030101030101010301020403020402020202040202990501630302024019999990999999999999999990499999999999999999999999999990104
010506唯一合格女  999 999999903    080927202102202803000200056    2 300722010100011                                                                                                                                                                      02020203020302020101010103030301020203020101020407990804016106020120499999963999999999999999999999999999999999999999999129902010202020302030202010101010303030102020302010102040799080401610602012049999996399999999999999999999999999999999999999999912990201
010508唯一合格女  999 999999903    08100119125819282200097252005  1 300028010302011                                                                                                                                                                      02029802039898989698030103010303030396960303980398999898015203020290160299902990199999999999999999999999999999999999999999902040202980203989898969803010301030303039696030398039899989801520302029016029990299019999999999999999999999999999999999999999990204
010511最年輕的女  999 999999903    08100119520120021300096205080  2 300062010401012                                                                                                                                                                      02020303030303030303030303020304020302020202029801029905017604020270199999907999999999999039999999999999999999999999999999902010202030303030303030303030302030402030202020202980102990501760402027019999990799999999999903999999999999999999999999999999990201
010512唯一合格男  999 999999903    08100220062620162600097254011  2 300030010201012                                                                                                                                                                      0397020297970202020102010297040401979702030301020502990402520703013019999996399999999999999999999999999999999999999999910990101
010523唯一合格女  999 999999903    081001191237192116000200170    2 300052010201011                                                                                                                                                                      0202020304030303030203019802030202030302030202040799080401510602029013019990899999999999999019999999999999999999999999999990201
010527唯一合格男  999 999999903    08100221363321372500087503234  2 300678010201012                                                                                                                                                                      0101010498980101010101010103040101040101010102020799080502440402023019999991399999999999999999999999903999999999999999999990101
010533唯一合格男  999 999999903    08092720225320325900095601027  2 200068010401011                                                                                                                                                                      0201040401040203030303030303040201040403020201040101990502390702029069992061399999999999999999999999909999999999999999999990101
010538唯一合格女  999 999999903    08092720230320311100096203064  2 300072010201011                                                                                                                                                                      0202020202030304020202020203040202030202020302980302990502460602023019999990106999999999999999999999999999999999999999999990201
010541最年長的女  999 999999903    08100120443420562800097252005  1 300028010503012                                                                                                                                                                      02010203030302020202010203030303020303020202020402029902014102020290699960211999999999999999999993199999999999999999999999902020201020303030202020201020303030302030302020202040202990201410202029069996021199999999999999999999319999999999999999999999990202
010546唯一合格女  999 999999903    08092720231920345700096703032  2 300050010100011                                                                                                                                                                      01020396040302030303960303030303030302020202029595990895956104040430299999963999999999999999999999999999999999999999999099902010102039604030203030396030303030303030202020202959599089595610404043029999996399999999999999999999999999999999999999999909990201
010562最年輕的男  999 999999903    081002193726194504000200085    1 300193010402041                                                                                                                                                                      01020203030403030303030303040302020303020302020306990805026106030160299999901019999999999999999999999999999999999999999999901010102020303040303030303030304030202030302030202030699080502610603016029999990101999999999999999999999999999999999999999999990101
010567唯一合格男  999 999999903    08092720241220340500097252014  1 300036010101011                                                                                                                                                                      0201020404030195010103020403040402040401020202020799080501460403026029999996499999999999999999999999999999999999999999999090101
010570唯一合格男  999 999999903    08100118394418553200097256009  2 300034010100011                                                                                                                                                                      0202970301039797970297010202040303030103010202020799080601430402029019029991999999999999999999999999999999999999906999999990204
010571最年輕的男  999 999999903    081001191118191947000100020    1 200470010202021                                                                                                                                                                      01010103020301010102010104010403020304010102020407990895017104020260299999912999999999999999999999904999999999999999999999901010101010302030101010201010401040302030401010202040799089501710402026029999991299999999999999999999990499999999999999999999990101
010572唯一合格男  999 999999903    08092720243420415500097252013  2 300020010401011                                                                                                                                                                      98029703030303030303030398029703039703030202020307990805015503020260299999905999999990299999999999999999999999999999999999901019802970303030303030303039802970303970303020202030799080501550302026029999990599999999029999999999999999999999999999999999990101
