176285最年長的女             01    06101319171019565200094203042  2 300008010603012                                                                                                                                                                      0402990102010196030301010301020303030103030208000604969908013102025019999990799999999999908999999999999999999999999999999990202
176286最年輕的女             01    06101319332819345100094501047  2 300015011005101                                                                                                                                                                      0502990202010202040401010101040404010403020604020306010299015204029041059990799999999999921999999999999999999999999999999990204
176287唯一合格男             01    06101319171619481200094601226  2 300024010101011                                                                                                                                                                      0402999797020302010202020297979897020201029705040406979904971002039069995010299079999999999999999999999999999999999999999990102
176290最年輕的男             01    06101319173319334900092204032  2 100292010903091                                                                                                                                                                      0402990202980201040402040401980398020498030406969605020299024302025019999991099999999999999999906999999999999999999999999990102
176291唯一合格男             01    061018221200222909000200056    2 100133010101011                                                                                                                                                                      9202990302020201040401020101040403020496049898989802979997963105029069991056399999999999999999999999999999999999999999904990101
176308最年輕的男             01    06101319205519325900094507026  2 300024010402041                                                                                                                                                                      0602990102020104030401010101040204030403030506000505020299015804023029999990699999999991699999999999999999999999999999999990101
176317唯一合格女             01    06101519231019382700094601114  2 100052010403011                                                                                                                                                                      9602990303010302030402010101040202020302020502000005079903024603023029999996399999999999999999999999999999999999999999902990201
176327唯一合格男             01    06101319271919444700095301060  2 300004010101011                                                                                                                                                                      0502990102010303030404020401010104020202021005030204010199014704046029999990105999999999999999999999999999999999999999999990101
176335最年長的女             01    06101519350319432600094601226  2 300024010503012                                                                                                                                                                      0501010303010403040402010201020202020202020503030305010299026806022129999996399999999999999999999999999999999999999999901990201
176340唯一合格男             01    06101319303319492900095209032  2 300004010201012                                                                                                                                                                      9602990302019603040496019601960296010402020302030105079908024804016029999990299039999999999999999999999999999999999999999990101
176349唯一合格女             01    06101319324619534900094303092  2 300016010201012                                                                                                                                                                      0502990302010403040401040401040404020402020305030502020299015104021049999990399990999999999999999999999999999999999999999990201
176365唯一合格女             01    06101521334421403800095252008  2 100052010402041                                                                                                                                                                      0202990103010303030401020201040303020302020505030505079908017104026029999996499999999999999999999999999999999999999999999110201
176384唯一合格女             01    06101320534621042100092204032  2 100292010201012                                                                                                                                                                      0302990301010303030402030201020202010402020604060606010199035805033029999990101999999999999999999999999999999999999999999990201
176400唯一合格女             01    06101321475921571800092204032  2 100292010101011                                                                                                                                                                      0602999802010304030401040201040404020402030406059706069904015304024019999991999999999999999999999999999999999999907999999990201
176403最年輕的女             01    06101822212822303200094252004  1 100166010301031                                                                                                                                                                      9202990302980303040402010301020101020403020506989804079903016506023029999991399999999999999999999999905999999999999999999990201
176414唯一合格女             01    061015193426194532000200066    2 300008010201011                                                                                                                                                                      0502990302010102040497020301970197020302020604029805010299026306033029999996499999999999999999999999999999999999999999999050201
176455唯一合格男             01    061015192804193641000100015    2 100076010201012                                                                                                                                                                      0901010302010302020401010101049696010402010503030205020299025304021059999990101999999999999999999999999999999999999999999990101
176480唯一合格男             01    06101319482420001200095301056  2 300006010101011                                                                                                                                                                      0102990303020303030301020201030202020303030506030304020299023106029069992060799999999999910999999999999999999999999999999990101
176483最年輕的男             01    06101822283222370300092252011  2 100267010604061                                                                                                                                                                      0602990302020102020401010301040202040303020305040505020299016405021049999990105999999999999999999999999999999999999999999990101
176488唯一合格男             01    06101319490120085500095208056  1 200024010201011                                                                                                                                                                      0702990202950201040301950101040401010401950504040005959903027103023029999990799999999999902999999999999999999999999999999990101
176500唯一合格男             01    06101319500320110300094501047  2 300015010301012                                                                                                                                                                      0602990302020296040401020201040102020402020404030605050299025104026029999990105999999999999999999999999999999999999999999990104
176501最年輕的女             01    06101519282919371400095252007  1 100051010301031                                                                                                                                                                      0802990302010203040401020201030202020402010605050504020299027106027019999996399999999999999999999999999999999999999999908990201
176502最年輕的男             01    06101822160222305100095252007  1 100051010502051                                                                                                                                                                      9802999595989596039602959601049604039696969797979705959908024404011049999990107999999999999999999999999999999999999999999990101
176508最年輕的女             01    06101319505820043400092204032  2 100292010301032                                                                                                                                                                      0102990102020101030401020201040404040303040507000006020199016604022049999996499999999999999999999999999999999999999999999050201
176552唯一合格女             01    06101319553820050100095252010  1 100080010201011                                                                                                                                                                      0502999703980303030402020102040404020402020503030306010299026704024019999992099999999999999999999999999999999999999019999990201
176557最年輕的女             01    06101319560720062600094507026  2 300024010402041                                                                                                                                                                      0702990303950203040401030402020101010402020605040505079908027505987019999990101999999999999999999999999999999999999999999990201
176561最年長的男             01    06101319564320101800094601022  2 300008010402012                                                                                                                                                                      0802990303010497030403010101030302010301020402060306040199025304021049999991999999999999999999999999999999999999908999999990101
176571唯一合格女             01    06101319575620150500095256034  2 100076010201011                                                                                                                                                                      0102990103020303030301040201040401020403030506030605020299014305023029999991299999999999999999999990899999999999999999999990201
176577唯一合格男             01    06101320193220203500092101065  2 300016010301011                                                                                                                                                                      9602990303010404040401010101040404010402010706070603010199024704016029999996499999999999999999999999999999999999999999999040104
176583唯一合格女             01    06101320143420153000093401049  2 300008010201012                                                                                                                                                                      0802990303010204040401010201030202020402020805080505040199026004013029999990399990299999999999999999999999999999999999999990201
176603最年長的女             01    06101519302619511300094303092  2 300016010402012                                                                                                                                                                      9202990396019603040495010102049595959501950700050005010199024806021029999990699999999992099999999999999999999999999999999990201
176604最年輕的男             01    06101822165022291200094256505  1 200028010302032                                                                                                                                                                      0502990302010403040404010101020101010401020704060503010299026705022149999990101999999999999999999999999999999999999999999990101
176618唯一合格男             01    06101320085720240400092204032  2 100292010301012                                                                                                                                                                      9202999797989603049601020201039696020302029696969696969996964502026029999991399999999999999999999999910999999999999999999990102
176625最年輕的男             01    06101320094520210900095209032  2 300004010402041                                                                                                                                                                      0602990202010404040401020101020404010402011000070704010199017204024019999990299019999999999999999999999999999999999999999990101
176628唯一合格男             01    06101320100520354300095208056  1 200024010101011                                                                                                                                                                      0202990202010104010401979701040201960396030505000503079908953803023029999990699999999999599999999999999999999999999999999990101
176635唯一合格男             01    06101320241020262300094601022  2 300008010401011                                                                                                                                                                      0502990301950304030402010101040104020402020703060405010299024206011049999990399990199999999999999999999999999999999999999990101
176648唯一合格男             01    06101519330719413700095254001  1 100044010201012                                                                                                                                                                      0502990303980303040401010103020202020203020503010106079908016306021049999990599999999049999999999999999999999999999999999990101
176658唯一合格男             01    06101320315620331500094601226  2 300024010201012                                                                                                                                                                      0402990101020301030301040201040203010403020006000505020299025006021059999991099999999999999999905999999999999999999999999990101
176674唯一合格女             01    06101320171720345100094203042  2 300008010201012                                                                                                                                                                      9202990302020201020401960201040202010303030306000205020299025303016029999990999999999999999991299999999999999999999999999990201
176676最年輕的女             01    06101320173820283400095252010  1 100080010604061                                                                                                                                                                      0501010302010402040403010202020202010402020700050303040299026906034019999990699999999992099999999999999999999999999999999990201
176692最年長的男             01    06101320190520461300094303092  2 300016010503012                                                                                                                                                                      9295999797959601010101040201959595950495959595959506079908014003021069999990399999599999999999999999999999999999999999999990102
176695唯一合格女             01    06101320194120382100095301056  2 300006010201011                                                                                                                                                                      0502990303010303030401010101040404010403020500050505989908025404029011059990110999999999999999999999999999999999999999999990201
176702唯一合格女             01    06101822252322315700095208056  1 200024010201011                                                                                                                                                                      0502990303010302030402010102020202020402010500050506010299016706023029999990799999999999901999999999999999999999999999999990201
176726唯一合格女             01    06101320242720352500095209032  2 300004010403011                                                                                                                                                                      0602990103010403040401010102040403960403020704050506010299025105023029999990699999999990599999999999999999999999999999999990201
176750唯一合格女             01    06101519320019435000094507026  2 300024010100011                                                                                                                                                                      0702999803020202020401010101030198010103039898989802989998015004029041059996399999999999999999999999999999999999999999912990201
176760最年長的女             01    06101320290720533800092204032  2 100292010703012                                                                                                                                                                      0402990101020304040401020201960203030404030506020706020199014503026029999990799999999999907999999999999999999999999999999990204
176762唯一合格男             01    06101320292520452700093401049  2 300008010201012                                                                                                                                                                      9602999602010402049602010101040103010401010703040205010299013507022069999990799999999999901999999999999999999999999999999990101
176764最年輕的男             01    06101320300220415600095256034  2 100076010302031                                                                                                                                                                      0702990102010302040401030201020101030402020606050505079908027505027019999991099999999999999999912999999999999999999999999990101
176774唯一合格男             01    06101320402820435200095252010  1 100080010201011                                                                                                                                                                      0702990202010203030402020101030303020302020504020105010299015403026029999991199999999999999999999319999999999999999999999990104
176776唯一合格男             01    06101320325920515500095601127  2 300004010201011                                                                                                                                                                      0302990302010303040401010201010102020204020605030305079903027304027019999990799999999999910999999999999999999999999999999990101
176778唯一合格女             01    06101320341420454300094501047  2 300015010100011                                                                                                                                                                      0502990303010202040402010101030302010402020705069805010299026906022079999991399999999999999999999999906999999999999999999990201
176796最年輕的男             01    06101320374520511800092101065  2 300016010402041                                                                                                                                                                      0602990102950403020401010101020202010204960505000603010299015805022049999991299999999999999999999990699999999999999999999990104
176801最年長的女             01    061015191412192219000200065    1 200032010402012                                                                                                                                                                      0502990302020303040402020101030303020402020505030304079908026505023029999990102999999999999999999999999999999999999999999990201
176818最年輕的男             01    06101320401720501600095209032  2 300004010403042                                                                                                                                                                      9202990302010202040401960201049602020402020300000003079908026205027019999990399990599999999999999999999999999999999999999990101
176820唯一合格男             01    06101320405620541300094203042  2 300008010401011                                                                                                                                                                      0402990102989696040401980401040104969604010007000604020199014504029069993020699999999992099999999999999999999999999999999990101
176837唯一合格男             01    06101320544220570200095208056  1 200024010201011                                                                                                                                                                      9202990203010404040401010101960202010401010603040205079908025405031059999990799999999999922999999999999999999999999999999990101
176841唯一合格女             01    06101320452220540500095301060  2 300004010201012                                                                                                                                                                      0602990202010401040401010101040404010401960505050203079908016804029031069990399990299999999999999999999999999999999999999990201
176879最年輕的女             01    06101320503921004900095252010  1 100080010602061                                                                                                                                                                      9202990302980296030402979701969797020302960505050505079904027105023029999990105999999999999999999999999999999999999999999990201
176890唯一合格男             01    06101320515221001200094507026  2 300024010201011                                                                                                                                                                      0502990303010404040401010101010201020402020803050206010299015705023019999991699999999999999999999999999999901999999999999990101
176894唯一合格男             01    06101321542622092000095601127  2 300004010402012                                                                                                                                                                      0601010302010303040402010101020101010401020502040306959995025706022049999991599999999999999999999999999990199999999999999990101
176899唯一合格女             01    06101320530421314400094501047  2 300015010201011                                                                                                                                                                      0402999602950396040403040401040404010303960010000505020199014602029016029991199999999999999999999079999999999999999999999990202
176902最年長的女             01    06101320533121180400095301056  2 300006010501012                                                                                                                                                                      0201010303010404040401020101040204020302020500040003040299025004039016029990103999999999999999999999999999999999999999999990201
176905唯一合格男             01    061016222313223137000200065    1 200032010301012                                                                                                                                                                      0502990302980102040401020201030202010303039797979705079908026506023039999990105999999999999999999999999999999999999999999990101
176909唯一合格女             01    06101320543021072800094601022  2 300008010302011                                                                                                                                                                      9202990302010302010401020201010202020101010000000005079908024605026029999990699999999991899999999999999999999999999999999990201
176912唯一合格男             01    06101519481120064000095402018  1 300016010302011                                                                                                                                                                      0802990302020202020401970201969602040204030607040505020299025806022159999996499999999999999999999999999999999999999999999050104
176927最年長的女             01    06101320580121144200093401049  2 300008010402012                                                                                                                                                                      0501010303010402040202040201960196020401010703050306010299023004029019029990107999999999999999999999999999999999999999999990201
176933最年長的男             01    06101320590221221800094601226  2 300024010503012                                                                                                                                                                      0402990202020401040404040401040404040104960306030603050199012002015019999990399991199999999999999999999999999999999999999990101
176936最年輕的女             01    06101320593421092900094203042  2 300008010602061                                                                                                                                                                      0202990303010404040403010102040102010402010703080005040199027106022079999996499999999999999999999999999999999999999999999070201
176957唯一合格女             01    06101321020621105700095256034  2 100076010201011                                                                                                                                                                      0202990302010303040402010102020202010401010500020005010299025204023029999990299099999999999999999999999999999999999999999990201
176961唯一合格女             01    06101321024021193200095301060  2 300004010201011                                                                                                                                                                      9202990101020296030401039801010496040203020505050503010299036405019012029996499999999999999999999999999999999999999999999050201
176965最年輕的女             01    06101521375321514900095352034  1 300020010703071                                                                                                                                                                      0802990302010404040404020401010102010401010604000003010299025104019015019991999999999999999999999999999999999999905999999990201
176966唯一合格女             01    06101321035821133900094507026  2 300024010201011                                                                                                                                                                      0201010302010404040304010198020103010102010600050105010199025406011059999990599999999019999999999999999999999999999999999990201
176967最年長的女             01    06101321041221241000095601127  2 300004010402012                                                                                                                                                                      0102990302010102030101950301040201040402020202000105079904014004012139999990699999999990999999999999999999999999999999999990201
176979最年輕的男             01    06101520080820185000095502010  2 300016010302031                                                                                                                                                                      9802990303950402040495010195950195020402029595959595959908976105036029999996499999999999999999999999999999999999999999999020101
176988唯一合格女             01    06101321095821224500092204032  2 100292010201011                                                                                                                                                                      0502990303010101040303010301040202020402020000000005010299015006031059999991999999999999999999999999999999999999906999999990201
176989唯一合格男             01    06101321100221402000092101065  2 300016010401011                                                                                                                                                                      0502999601010303039696020296010201029604020706050505079903024207029059991050111999999999999999999999999999999999999999999990101
176993最年輕的女             01    06101321104621244100095208056  1 200024010301032                                                                                                                                                                      0702990102020104030401020101040201020202010305010404020199017005012049999992099999999999999999999999999999999999999019999990201
190010唯一合格女             02    06101321132921230300095209032  2 300004010201011                                                                                                                                                                      9202990303010202040402010102010102020401020603050305030299025007012069999991199999999999999999999069999999999999999999999990201
190014唯一合格男             02    06101321135821330700094507026  2 300024010201011                                                                                                                                                                      0502990302020196030401010101040104010403960606040405020299024606022149999990105999999999999999999999999999999999999999999990101
190022唯一合格女             02    06101321161921291800093401049  2 300008010201011                                                                                                                                                                      0302990302010404040401010102970101010402960801080505040299025806022079999990106999999999999999999999999999999999999999999990201
190025唯一合格女             02    06101321163921314800095252010  1 100080010201011                                                                                                                                                                      9602990303010496020401010101960101020401960604040203010299026405029012149990799999999999922999999999999999999999999999999990201
190032唯一合格男             02    06101321185222051200094303092  2 300016010101011                                                                                                                                                                      0602990198020403049601010101019501040104040205020404020299019501021059999991199999999999999999999049999999999999999999999990104
190043最年輕的女             02    06101321220221345200094601022  2 300008010301032                                                                                                                                                                      0202990302010302040402960202020201010402020605050605079908017204029011049990799999999999915999999999999999999999999999999990201
190063最年輕的女             02    06101321243021321900094601226  2 300024010603061                                                                                                                                                                      0802990302010201030401010101030202010401020806080605010299017206017019999990599999999019999999999999999999999999999999999990201
