010067最年輕的女  999 999999903    08120719110819214000094507036  2 200374010604061                                                                                                                                                                      0104040104040101010404040104010101989898980799080601710402029059999111299999999999999999999990199999999999999999999990201
010074唯一合格男  999 999999903    08120520115220353600097504045  2 300014010101011                                                                                                                                                                      0901040102010496980302010298039701010101010799960503950503029059999111399999999999999999999999901999999999999999999990101
010076最年輕的女  999 999999903    08120719105119180000096204035  2 300080010602061                                                                                                                                                                      0801020202020403040303010104040101010201040799080502680502023029999990105999999999999999999999999999999999999999999990201
010078最年輕的女  999 999999903    081205201219202050000200110    2 200148010301031                                                                                                                                                                      0503030302030304020303010103040401010201030799080501600502023029999991199999999999999999999319999999999999999999999990201
010094唯一合格女  999 999999903    08120520131120265600096307044  2 300008010201011                                                                                                                                                                      0102040104010404030204010301010402010298010799040401560202029016029991199999999999999999999319999999999999999999999990201
010097最年輕的男  999 999999903    08120520132820265000096207450  1 300012010302032                                                                                                                                                                      0601040104010304030201010296020403970298010202990401520501012159999991399999999999999999999999902999999999999999999990101
010118最年輕的女  999 999999903    08120520510420590900097504053  2 300013010501011                                                                                                                                                                      0601040104020404040304010201020401010201010201990401660402026029999990113999999999999999999999999999999999999999999990201
010122最年輕的女  999 999999903    08120719092019175300096207318  2 300136010402041                                                                                                                                                                      0402040404040104040404040401010401980302010201990201640402029016029991099999999999999999901999999999999999999999999990201
010123唯一合格女  999 999999903    08120719102619305500091202008  1 300059010201011                                                                                                                                                                      0498989803010198989898010101010198989802019899080401270102025019999990799999999999902999999999999999999999999999999990202
010125最年輕的男  999 999999903    08120521591622071600094507026  2 200260010403042                                                                                                                                                                      9298030104010404040404020103040101020201980799080302720602021059999991099999999999999999905999999999999999999999999990101
010128唯一合格女  999 999999903    08120720181420282000094507036  2 200374010201012                                                                                                                                                                      0402040104010404040404019603030401010201030899030501560302023029999990299029999999999999999999999999999999999999999990101
010134唯一合格男  999 999999903    081205201556202235000100020    1 200482010301012                                                                                                                                                                      0801040104030101020203010104040201019701040102990602570402021069999990799999999999902999999999999999999999999999999990101
010140最年長的女  999 999999903    081205201627203025000200140    1 200060010805012                                                                                                                                                                      0502020303020303030303020203030301010101021999080502430201019014019990399991099999999999999999999999999999999999999990201
010145最年輕的女  999 999999903    08120520165320264900097207243  2 300030010703071                                                                                                                                                                      0601040104010404040104010401010402010202010201990201560402023029999996499999999999999999999999999999999999999999999040201
010153最年輕的女  999 999999903    08120720375820523100094507026  2 200260010402012                                                                                                                                                                      0401030295010403039503019502010202020202010799080601460302029031069991099999999999999999905999999999999999999999999990201
010154最年長的女  999 999999903    081206203316204421000200081    1 300362010402012                                                                                                                                                                      0203020302020303030203020202020202989801030799080602490302029016029990110999999999999999999999999999999999999999999990201
010156最年輕的女  999 999999903    081207201937202704000200110    2 200148010301031                                                                                                                                                                      0504030203020402020202040104040101010201040799080602580402023029999996399999999999999999999999999999999999999999905990201
010161最年輕的女  999 999999903    08120522001122080400087503234  2 300682010201011                                                                                                                                                                      0503030303030303030403030104030301010201040101990501770502022039999996499999999999999999999999999999999999999999999050201
010162唯一合格女  999 999999903    08120520175920340400095502033  2 300016010403011                                                                                                                                                                      9602030104010403030403010103960201989801040799080503460302029016029990699999999991999999999999999999999999999999999990201
010181唯一合格女  999 999999903    08120719082219170800096504045  2 300142010201011                                                                                                                                                                      0501030203020303030303020201030201010201030799030603460402022149999990101999999999999999999999999999999999999999999990201
010183最年輕的女  999 999999903    08120720334020410100096207318  2 300136010502051                                                                                                                                                                      9203030203020303030303020201020302020101030102990502690402023029999990899999999999999029999999999999999999999999999990201
010184唯一合格男  999 999999903    08120521103321183000096205045  2 300044010301012                                                                                                                                                                      9802049602020302020203040103020101010201040402990502540502026029999990113999999999999999999999999999999999999999999990101
010197唯一合格女  999 999999903    08120919410719574500096203064  2 300080010201011                                                                                                                                                                      0602020398020404040404010301010402969898010201990601360202029016029991199999999999999999999019999999999999999999999990202
010200唯一合格女  999 999999903    08120919250719383100096202007  2 300080010302011                                                                                                                                                                      9602030203020303030303020202030301030201020799080502650702022069999991099999999999999999915999999999999999999999999990201
010209最年輕的女  999 999999903    08120620504220553200095206031  1 300358010100011                                                                                                                                                                      0502030103030202020202020103030201010201040102990502480602023029999996399999999999999999999999999999999999999999912990201
010217最年輕的女  999 999999903    08120520202120283100096206045  2 300042010301031                                                                                                                                                                      0201040203010404030204010202010401020101030799080501590502026029999990999999999999999990599999999999999999999999999990201
010221唯一合格女  999 999999903    08120520211920311600096204035  2 300080010201011                                                                                                                                                                      0596030203010403030202010101960403020101040799080501570402023029999990799999999999908999999999999999999999999999999990201
010229最年輕的女  999 999999903    08120522084622161700095202004  1 300066010401042                                                                                                                                                                      0402040203030203030303020203030201010201030799080601670602023029999990799999999999901999999999999999999999999999999990201
010247最年輕的女  999 999999903    08120520213420291600096205045  2 300044010502051                                                                                                                                                                      9802030303020303020203020104030397010201040102990502760601027019999990113999999999999999999999999999999999999999999990201
010265唯一合格女  999 999999903    08120520221420432800096307023  2 300008010302011                                                                                                                                                                      0402030104020102029804010101020402980298980201990201380202021059999990999999999999999990799999999999999999999999999990204
010269最年輕的女  999 999999903    081206181930182747000100020    1 200482010602061                                                                                                                                                                      9802030204020303030303020202030303010201040102990501430601013019999996399999999999999999999999999999999999999999901990201
010277最年輕的女  999 999999903    08120522160922241800087503234  2 300682010201011                                                                                                                                                                      0202030203010303040203010103030301010201020799080502630402022049999990999999999999999990799999999999999999999999999990201
010286唯一合格女  999 999999903    081205202315203538000200151    2 200104010201011                                                                                                                                                                      0303020398030498029803020104980201989801031699030502600402021069999990799999999999901999999999999999999999999999999990201
010289最年長的女  999 999999903    081205214607215610000200056    2 300722010401012                                                                                                                                                                      0403040398030402030202020203040201980298040102990601500202029016029990102999999999999999999999999999999999999999999990202
010291唯一合格女  999 999999903    081205202334203903000200111    2 300126010100011                                                                                                                                                                      0203030104980203030202010102030201019801040102990602410602029069993010899999999999999039999999999999999999999999999990204
010297最年長的女  999 999999903    08120720353620433000094507036  2 200374010402012                                                                                                                                                                      0202040104020302010201010104030101030101020101990603370302029069994010106999999999999999999999999999999999999999999990201
010298唯一合格女  999 999999903    081209184327185543000200111    2 300126010201012                                                                                                                                                                      0702030203010404039803010398030301010201030102990502690402026029999990103999999999999999999999999999999999999999999990101
010307最年長的女  999 999999903    08120521480122003600097207245  2 300025010503012                                                                                                                                                                      0202040104020303030404019603049801010201030799080302480302024019999991799999999999999999999999999999999019999999999990201
010313唯一合格女  999 999999903    08120520244220321800094507026  2 200260010201011                                                                                                                                                                      0202030203020303030303020202030201010201040799080601560302029026029991199999999999999999999319999999999999999999999990201
010316唯一合格女  999 999999903    081205211926212514000200098    2 300240010403011                                                                                                                                                                      0703030302020303020203020202020302010201030202990101460402021069999990101999999999999999999999999999999999999999999990201
010328唯一合格女  999 999999903    08120720043020193100096207318  2 300136010402041                                                                                                                                                                      1203980398989797989898989803989898989898980799089701280102029069996026499999999999999999999999999999999999999999999050201
010342最年輕的男  999 999999903    08120520261920390300096202049  2 300012010302032                                                                                                                                                                      0703030103040203020102030104040201019701030101990302500603026019999996399999999999999999999999999999999999999999903990101
010343唯一合格男  999 999999903    08120919263319425700096207318  2 300136010101011                                                                                                                                                                      9203989698969604960303970296969603020201030799080597420402025019999996399999999999999999999999999999999999999999911990101
010352唯一合格女  999 999999903    08120522004322172400097207245  2 300025010503012                                                                                                                                                                      0103040403040403030204010402010301989801980799089801599502029016029990799999999999913999999999999999999999999999999990204
010355最年輕的女  999 999999903    08120520265620361300096207232  1 300064010503051                                                                                                                                                                      0403030403010104040404010103010301020102010201990501700402026029999991199999999999999999999139999999999999999999999990201
010360最年輕的女  999 999999903    08120719113819123000096207336  2 200104010402041                                                                                                                                                                      0702030203020203030303010203030301010201030102990402690602023029999996399999999999999999999999999999999999999999907990201
010365唯一合格女  999 999999903    08120520271520362300096207450  1 300012010302011                                                                                                                                                                      0703030203030303020203020104030401010296030101990502590401011069999990399990299999999999999999999999999999999999999990201
010369最年輕的女  999 999999903    081205202727204118000200081    1 300362010503051                                                                                                                                                                      0903030203030402030202020101020202010201040799080501550402026029999990699999999990899999999999999999999999999999999990201
010373唯一合格女  999 999999903    081205213150213856000200098    2 300240010201011                                                                                                                                                                      0202030203020203020303020202020203010201030102990502550602023019999990103999999999999999999999999999999999999999999990201
010383最年輕的女  999 999999903    08120618191818325300087503234  2 300682010502051                                                                                                                                                                      0103030203010303020303030103030395959595030799080502650402023029999990699999999991699999999999999999999999999999999990201
010401唯一合格男  999 999999903    08120722024722123300095206031  1 300358010201012                                                                                                                                                                      9202040303020303030203020203030202010201030799080602620501016029999990101999999999999999999999999999999999999999999990101
010410唯一合格男  999 999999903    081205202932203548000200098    2 300240010201012                                                                                                                                                                      0202030203960303980398980203030203980201030102990502450703032139999990399990199999999999999999999999999999999999999990101
010414唯一合格女  999 999999903    08120520293520463500087503234  2 300682010100011                                                                                                                                                                      0302030204010403040204010101010403970102020699080401550102023029999991299999999999999999999990399999999999999999999990204
010422唯一合格男  999 999999903    08120720034120163000096202007  2 300080010100011                                                                                                                                                                      9602030203020304040304020303980402010201020799089801510202026029999990699999999991999999999999999999999999999999999990201
010423唯一合格男  999 999999903    08120719024419184200096203064  2 300080010201012                                                                                                                                                                      0401040104010402040104020301010402010302010201990401360502029069991056399999999999999999999999999999999999999999909990104
010428唯一合格女  999 999999903    081207190305191751000200179    1 300026010201011                                                                                                                                                                      0401020202020203030303010202020403010296020202990401600602029012149996399999999999999999999999999999999999999999903990201
010435最年輕的女  999 999999903    081205203030203808000200056    2 300722010402041                                                                                                                                                                      0903030104010404030104010104030201010201040102990201650303029036029991199999999999999999999219999999999999999999999990201
010436唯一合格男  999 999999903    08120520303220500700096206045  2 300042010201012                                                                                                                                                                      0402040103010404020203010401010402970202010202990201550302023029999990799999999999902999999999999999999999999999999990101
010452唯一合格女  999 999999903    08120720571221071000096205080  2 300074010401012                                                                                                                                                                      0504030302020102029802010104039801019801030102990602350102029016029991199999999999999999999139999999999999999999999990201
010453唯一合格男  999 999999903    08120718355818441100094507026  2 200260010301012                                                                                                                                                                      9202030103950204030304010101980302019898980799089801460602033029999990114999999999999999999999999999999999999999999990101
010467唯一合格女  999 999999903    08120520314920472400096504045  2 300142010100011                                                                                                                                                                      9802030203020303040203020202020301010201020799130401560602023029999996399999999999999999999999999999999999999999908990201
010480唯一合格女  999 999999903    08120919281019494400096205059  1 200012010706011                                                                                                                                                                      0401040204020304020402010401010202979702019699040201450202026029999990103999999999999999999999999999999999999999999990204
010487唯一合格女  999 999999903    08120520324420432700096207318  2 300136010201011                                                                                                                                                                      0401040104010404040104010301010402970202010201990201350302029012069990799999999999924999999999999999999999999999999990204
010495唯一合格男  999 999999903    08120520325920474100095206031  1 300358010301011                                                                                                                                                                      9298030203010403980298010401010402980298029799080601390402021069999990799999999999912999999999999999999999999999999990102
010506唯一合格男  999 999999903    081205203342204926000200140    1 200060010201011                                                                                                                                                                      0402030202010203030203020201020302970102029799080201530502022139999991299999999999999999999999599999999999999999999990101
010510最年輕的男  999 999999903    08120520335020425400094507026  2 200260010503051                                                                                                                                                                      9203040203020403030204020201030402989801020799080402710698983029999990799999999999912999999999999999999999999999999990101
010511唯一合格男  999 999999903    08120520335320410400096207330  2 300126010201011                                                                                                                                                                      0501040204040401030301030103030101010201040102990602590403021049999991899999999999999999999999999999999990299999999990101
010512唯一合格男  999 999999903    08120520342520423800097308012  2 300008010201011                                                                                                                                                                      0601040204030201010101010103020301010201040102990601550702022069999990113999999999999999999999999999999999999999999990101
010517最年長的男  999 999999903    081205203429205307000200128    1 300046010402012                                                                                                                                                                      9203030303980404020203010202020302010202020201990201430202025019999991199999999999999999999239999999999999999999999990102
010518唯一合格男  999 999999903    08120520343120412800095202004  1 300066010101011                                                                                                                                                                      0603970203030202030203010103030201010201030799080501510402026029999990399990899999999999999999999999999999999999999990101
010526最年輕的男  999 999999903    08120521514422043100097207243  2 300030010301011                                                                                                                                                                      1201960196040102049604020102969601010298030102990502950602026019999990101999999999999999999999999999999999999999999990101
010528最年輕的男  999 999999903    08120520351720445600096205045  2 300044010602061                                                                                                                                                                      0603030202010303020202020102020297029801020799030201720402029059999110105999999999999999999999999999999999999999999990101
010547最年長的男  999 999999903    08120520363620472900095502033  2 300016010502012                                                                                                                                                                      9201040104010404049604010301020302010201020102990602440402026029999996499999999999999999999999999999999999999999999080101
010557最年長的男  999 999999903    08120520371320462400097207243  2 300030010402012                                                                                                                                                                      1701040104020203030203010303020201010201049799070401430602029069992060899999999999999049999999999999999999999999999990101
010560最年輕的男  999 999999903    081205203717204335000200098    2 300240010302031                                                                                                                                                                      0603030203020203030303010202020303010201010202990501660502021059999991299999999999999999999991099999999999999999999990101
010565最年輕的男  999 999999903    08120521511721590400095509205  2 200056010301032                                                                                                                                                                      0604030402040404030103010104020201019701010799080302720601019059997010499999902999999999999999999999999999999999999990101
010570最年輕的男  999 999999903    08120520381620464000097207245  2 300025010503051                                                                                                                                                                      0502040203030103020203010103030401010201030102990503670402023029999990102999999999999999999999999999999999999999999990101
010578最年輕的男  999 999999903    08120718590919064800095502010  2 200210010302031                                                                                                                                                                      0803030103020303030303010203030201010201030799030502620403014019999990599999999129999999999999999999999999999999999990101
010588唯一合格女  999 999999903    081205203925204729000200080    2 200083010201012                                                                                                                                                                      0701030103030202030202020102030201010201040302990602530402029023029990113999999999999999999999999999999999999999999990201
010591最年長的男  999 999999903    081205203938204940000200151    2 200104010403012                                                                                                                                                                      0801030103020403030202010195030301010201049699080502450302021069999990699999999990199999999999999999999999999999999990101
010594唯一合格女  999 999999903    08120520394820521900096202049  2 300012010100011                                                                                                                                                                      1301040104020303030303950195020201010201029799030502490402021069999990899999999999999049999999999999999999999999999990201
010599最年輕的男  999 999999903    081205204035204726000200110    2 200148010402041                                                                                                                                                                      0803040103010404040302010203040301010201030202990602670602023029999990102999999999999999999999999999999999999999999990101
010601唯一合格男  999 999999903    08120520405220510000097504053  2 300013010501011                                                                                                                                                                      0504020402010304020203020304030201010201030101990602720301021049999991599999999999999999999999999990699999999999999990101
010602唯一合格女  999 999999903    08120720431921020800092252029  20000194010201012                                                                                                                                                                      9203030303039898039898980203030203989898989799089801530302029015019990799999999999901999999999999999999999999999999990204
010610唯一合格男  999 999999903    081209192916193703000200080    2 200083010201011                                                                                                                                                                      0503030303030403030304010302030302020198030202990502560302026029999990114999999999999999999999999999999999999999999990101
010614唯一合格男  999 999999903    08120520424120562100096207450  1 300012010201011                                                                                                                                                                      9801030296020303030303010203030301979701960799080401610702026019999996499999999999999999999999999999999999999999999050101
010616最年長的女  999 999999903    08120520425620532900097308012  2 300008010300012                                                                                                                                                                      0401040103010304040104010201020403010398020202990501470402024019999991999999999999999999999999999999999999903999999990201
010629唯一合格男  999 999999903    08120520441120495900096207318  2 300136010201011                                                                                                                                                                      0603020302010404040304020201010402010201010201990201530302021059999991299999999999999999999990199999999999999999999990101
010647最年輕的女  999 999999903    08120919291119435100097308012  2 300008010100011                                                                                                                                                                      0502040497030303030303970103029503039701979599030601410402029019029990103999999999999999999999999999999999999999999990201
010655最年長的男  999 999999903    081205204603205402000200085    1 300219010402012                                                                                                                                                                      0801040104030403010104010304040101010101040201990301480302021059999996399999999999999999999999999999999999999999906990101
010662唯一合格男  999 999999903    08120520465220535800096204035  2 300080010201011                                                                                                                                                                      0603040204020303040404010295980401020201010502990401640502026029999992199999999999999999999999999999999999999990699990101
010667最年長的男  999 999999903    08120520475021011800095502033  2 300016010502012                                                                                                                                                                      0601040196020303030203019803969603010201020699080601400303021069999990399990799999999999999999999999999999999999999990101
010669最年輕的男  999 999999903    081205204758205635000200098    2 300240010402041                                                                                                                                                                      0503030303020303030203020203030201989801030799089801750402019059996021599999999999999999999999999990299999999999999990101
010671最年輕的女  999 999999903    08120718571919092300091202008  1 300059010200021                                                                                                                                                                      0597030202020203020203020203030201010201980102990502520302029013039990101999999999999999999999999999999999999999999990201
010673唯一合格女  999 999999903    08120921441822095000097308012  2 300008010201012                                                                                                                                                                      0601960104010402029604010401010402960202010201990201500702022129999996399999999999999999999999999999999999999999903990201
010681唯一合格女  999 999999903    08120520485221000000097207243  2 300030010201012                                                                                                                                                                      0603020104010404040304010102040401010296020799080502590498989011019991999999999999999999999999999999999999906999999990201
010684唯一合格男  999 999999903    08120718571019051100097205084  2 300021010201011                                                                                                                                                                      0102030104020203030303010202030201010201030102990602490501021029999996399999999999999999999999999999999999999999902990101
010687最年長的男  999 999999903    081207185709190657000100020    1 200482010504012                                                                                                                                                                      0897970397030303020203020104030201989895030799080601650502023019999991199999999999999999999179999999999999999999999990104
010690唯一合格男  999 999999903    08120520494720563100096207330  2 300126010201011                                                                                                                                                                      0501020202030404040304010198030101019701020799080502510602022069999990299029999999999999999999999999999999999999999990101
010692唯一合格男  999 999999903    08120919300319382300096207330  2 300126010201011                                                                                                                                                                      0803040203020404970304010103040101010201030799080602660502029959999990499999901999999999999999999999999999999999999990101
010695唯一合格女  999 999999903    08120918463818561800096504045  2 300142010201012                                                                                                                                                                      0703030203020203030303020203960201010201030799080602580502029011049992199999999999999999999999999999999999999990699990201
010697最年長的男  999 999999903    08120720021520195600096504045  2 300142010402012                                                                                                                                                                      0803030396030302020202020203030201010201030799080602500302029059993010699999999999599999999999999999999999999999999990101
010702唯一合格女  999 999999903    08120520503621001300095202004  1 300066010201012                                                                                                                                                                      0303030303030403030204020203989801010201030102990502620403026029999991199999999999999999999019999999999999999999999990201
010716唯一合格男  999 999999903    081209184820185809000100020    1 200482010301011                                                                                                                                                                      0601040103010404040104010301010303010298010201990401490602021049999990699999999990999999999999999999999999999999999990104
010719最年長的男  999 999999903    08120720084020285100097205084  2 300021010502012                                                                                                                                                                      0502020102020203960302980296039601989801989799080501250603039069991056399999999999999999999999999999999999999999907990101
010721唯一合格男  999 999999903    08120919300819385400095202004  1 300066010201011                                                                                                                                                                      0703020398030398989602010202020301980298989699080601440302026029999991799999999999999999999999999999999059999999999990101
010733唯一合格男  999 999999903    08120520521521022100096205045  2 300044010301011                                                                                                                                                                      0803030204020396040101040296030201010201040101990502520302021069999990699999999991399999999999999999999999999999999990101
010738最年長的男  999 999999903    08120918501319001600096202049  2 300012010201011                                                                                                                                                                      0502030203030202020202010102030201010201030799080602640601013029999996399999999999999999999999999999999999999999908990101
